Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
ChEA_2016,EOMES 21245162 ChIP-Seq HESCs Human,18/932,0.1645672673792049,0.7510438928678191,0,0,1.31193258531589,2.3672982187516864,CA12;APP;TRAPPC3;KLF12;ENO1;PSEN1;DTX3;QKI;MFAP4;RABEP1;CCKBR;PRKAR1A;ATP6V0A2;LLGL1;MPZL1;EIF4G2;PICALM;DACT1
ChEA_2016,CTNNB1 20460455 ChIP-Seq HCT116 Human,19/988,0.1608580402576179,0.7510438928678191,0,0,1.3070267252808596,2.388242417232961,MAGI1;TRAPPC3;COPA;STEAP4;DOCK9;WDR74;ERLIN1;STK19;LARP4;USH2A;EGFR;MALT1;SULT2B1;EML4;COL4A3;CHI3L1;APBA1;MET;LLGL1
ChEA_2016,SMARCA4 23332759 ChIP-Seq OLIGODENDROCYTES Mouse,44/2522,0.1599814767366578,0.7510438928678191,0,0,1.1945243139628732,2.189201414323348,FAM49A;NOTCH2;APP;PHTF2;WDR1;FASTKD2;DOCK9;GRIK1;PTPRJ;ENO1;BZW1;ETS1;LTBP1;PREX2;CDH6;DSTYK;SPATA5L1;CDH2;CNR1;ADAM23;ADORA1;PACSIN2;MPZL1;TNS1;MAGI1;CDV3;KLF12;EMX2;EIF2B2;CADM1;CSNK1A1;GALC;SQLE;MYL1;ADORA2B;CNTN1;SAG;APBA1;WDFY3;FXN;MET;EIF4G2;FGFR2;PICALM
ChEA_2016,AHR 22903824 ChIP-Seq MCF-7 Human,14/690,0.1569717017264998,0.7510438928678191,0,0,1.377580998882774,2.550852592916248,PRPS1;VAC14;KLF12;DST;HDGFRP3;PTPRJ;SYNJ2;SSTR1;EGFR;CDH6;SOCS2;FGFR2;TNS1;MPHOSPH6
ChEA_2016,SUZ12 20075857 ChIP-Seq MESCs Mouse,73/4356,0.1564480727769569,0.7510438928678191,0,0,1.1575740994259651,2.147335986710621,ALK;APP;CSF1;FHL2;GRIK1;PTPRJ;HR;ICAM5;NR2E1;CLDN1;ETS1;SLC6A3;PREX2;CDH6;SAMD14;DSTYK;CDH2;ADORA1;TNFRSF8;TNS1;GPR135;IL13RA1;DACT1;OSR2;EMX2;SFTPC;SLC11A2;HDGFRP3;SSTR1;OVOL2;CNKSR2;SLC7A6;CCKBR;ADORA2B;COL4A3;NOS1AP;PDE5A;MET;CD44;NOTCH2;RBPJL;RGS17;POM121;LTK;HPGD;CRABP1;AKAP5;ATP2C2;LTBP1;EGFR;PTHLH;CACNA1G;CNN1;HLX;CNR1;WNT2;NADK;CADM4;CADM1;SORT1;GALNT2;DONSON;SYNJ2;STXBP5L;SKI;GGCT;RCAN2;CNTN1;TLL2;APBA1;SERINC2;FGFR2;FGFR1
ChEA_2016,PPARD 23208498 ChIP-Seq MDA-MB-231 Human,11/516,0.1548198190359756,0.7510438928678191,0,0,1.4467436363013464,2.698890554657133,CDH2;HPGD;ADORA2B;SIAH1;AGBL2;LAMB4;TCEB2;MYBL2;MET;CDKN3;BEST1
ChEA_2016,GATA6 25053715 ChIP-Seq YYC3 Human,34/2000,0.2443872984728617,0.7510438928678191,0,0,1.1529765410474304,1.6245451261504011,NOTCH2;GCDH;PHTF2;DDX3X;CSF1;CBFB;HPGD;DOCK9;ENO1;AKAP5;BZW1;BEST1;UBR5;ATP6V0A2;TNFRSF8;AGFG2;SVIL;HNRNPA3;OR1D2;TPM3;GALNT2;WDR74;ERLIN1;CFLAR;LARP4;MTOR;SULT2B1;SKI;GGCT;GALC;ILF3;ADORA2B;CHI3L1;PICALM
ChEA_2016,KLF4 18555785 ChIP-Seq MESCs Mouse,41/2444,0.2439434998539797,0.7510438928678191,0,0,1.1394653080046335,1.607578894432144,NOTCH2;VAC14;TOMM40;HSP90AB1;CBFB;POLDIP3;CRABP1;PTPRJ;STK19;ENO1;ICAM5;PSEN1;HSPD1;SOCS2;LMAN1;GGA3;GM2A;MYBL2;MTA2;MAGI1;UNC45A;OSR2;CADM4;DST;ARL15;SORT1;CSNK1A1;FUS;TEX10;ERLIN1;DONSON;PAICS;SQLE;RPS28;PRKAR1A;NOVA2;YME1L1;APBA1;B4GALT7;LLGL1;MPHOSPH6
ChEA_2016,STAT3 1855785 ChIP-Seq MESCs Mouse,11/572,0.2419591224198557,0.7510438928678191,0,0,1.2985277155845036,1.8425932758435517,SOCS2;LMAN1;DIDO1;RPS28;DDX3X;CSF1;ARL15;GJB3;STK19;MYBL2;NAPG
ChEA_2016,SUZ12 18555785 ChIP-Seq MESCs Mouse,19/1058,0.240779690614736,0.7510438928678191,0,0,1.2144136676725157,1.7291707234248743,OSR2;CSF1;CRABP1;FHL2;HDGFRP3;GRIK1;HR;NR2E1;EGFR;PTHLH;OVOL2;CNKSR2;CDH6;ADORA1;TLL2;APBA1;PDE5A;SERINC2;CD44
ChEA_2016,FOXM1 25889361 ChIP-Seq OE33 AND U2OS Human,17/932,0.2367649364430207,0.7510438928678191,0,0,1.2332541659425746,1.7767338111133917,MAGI1;PHTF2;ZNF230;TOMM40;STAT1;SRRT;WDR74;CFLAR;HSPD1;ACTA2;ILF3;INCENP;CDK1;ANAPC5;HNRNPA1;AGFG2;CDKN3
ChEA_2016,ZNF652 21678463 ChIP-ChIP ZR75-1 Human,3/112,0.2366117205457465,0.7510438928678191,0,0,1.8154943934760448,2.616735232686922,PHTF2;EDA;QKI
ChEA_2016,PIAS1 25552417 ChIP-Seq VCAP Human,14/749,0.2363015998876639,0.7510438928678191,0,0,1.263070263070263,1.822163672267392,MAGI1;APP;DDX18;KLF12;CADM1;FASTKD2;PTPRJ;KLK2;ETS1;PREX2;SULT1B1;CDH2;UBR5;FGFR1
ChEA_2016,NANOG 18692474 ChIP-Seq MEFs Mouse,34/1989,0.2342487315024692,0.7510438928678191,0,0,1.160183066361556,1.683856954055824,LRRC15;PHTF2;DIDO1;PRPS1;TOMM40;WDR1;SDC2;STMN2;SLC3A2;ENO1;NR2E1;HMGCR;BZW1;CRKL;CDH6;ADAM23;ARIH2;MYBL2;MTA2;KLF12;DST;STAT1;TPM3;HUWE1;SYNJ2;CFLAR;GIP;ACTC1;NPC1;GJB3;MATN3;FGFR2;PAFAH1B1;FGFR1
ChEA_2016,RUNX1 21571218 ChIP-Seq MEGAKARYOCYTES Human,82/5071,0.2321637618416042,0.7510438928678191,0,0,1.1091391887841324,1.619689584618219,RBM28;ANKLE2;CLIC4;HSP90AB1;DDX3X;WDR1;FHL2;ENO1;BZW1;IKBKB;DSTYK;GM2A;ZNF207;IDH3B;AGFG2;TNS1;GPR135;NUP214;KLF12;TPM3;TEX10;EML2;SYTL2;MED25;PRKAR1A;ADORA2B;RUFY2;NOS1AP;ANAPC5;SNRPA1;FXN;CD44;NOTCH2;TMEM87A;PRPS1;VAC14;ZNF230;UBIAD1;LTK;TOMM40;MVK;SLC3A2;PKMYT1;EGFR;JAKMIP2;RRP7A;SOCS2;C15ORF39;PDCD11;ATP6V0A2;PACSIN2;CDC37L1;TCEB2;MYH11;MTA2;SVIL;TRAPPC3;HNRNPA3;CADM4;EIF2B2;HSPA5;STAT1;FUS;API5;GALNT2;SPAG4;ERLIN1;PTPN11;SYNJ2;CFLAR;PTPN12;LARP4;PAICS;SKI;GALC;SQLE;PARP11;CYP2W1;TLL2;SERINC2;MPHOSPH6;PICALM
ChEA_2016,PKCTHETA 26484144 Chip-Seq BREAST Human,10/506,0.2305818369990461,0.7510438928678191,0,0,1.3350945494994435,1.9587832184383007,GALC;SREBF1;SPAST;CBFB;HSPA5;WDR74;SYNJ2;HMGCR;HNRNPA1;USH2A
ChEA_2016,NANOG 18358816 ChIP-ChIP MESCs Mouse,22/1232,0.2275228006245782,0.7510438928678191,0,0,1.2092871157619358,1.7903554073830634,OSR2;DIDO1;PRPS1;STEAP4;HSP90AB1;DST;FASTKD2;SDC2;STMN2;HMGCR;PTPN12;KMO;PKMYT1;GJB3;CNR1;ATP6V0A2;ARIH2;WDFY3;MYBL2;MTA2;FGFR2;PICALM
ChEA_2016,TBX5 21415370 ChIP-Seq HL-1 Mouse,39/2296,0.2262487943474453,0.7510438928678191,0,0,1.154818470250918,1.7161988541885198,CLIC4;HSP90AB1;MVK;POLDIP3;CRABP1;PSEN1;ETS1;MALT1;SOCS2;SAMD14;PSMD4;ATP6V0A2;ARIH2;TCEB2;MTA2;WNT2;NADK;NUP214;DDX18;CDV3;CADM4;CADM1;API5;GALNT2;SPAG4;DONSON;LARP4;MED25;MCM3AP;RAD51;ACTC1;RCAN2;AGBL2;ANAPC5;SNRPA1;B4GALT7;LLGL1;EIF4G2;FGFR1
ChEA_2016,TFAP2C 20629094 ChIP-Seq MCF-7 Human,22/1203,0.195976898398344,0.7510438928678191,0,0,1.2409249569015406,2.0224079864609696,FAM49A;MAGI1;NOTCH2;ALK;UNC45A;SVIL;DIDO1;CLIC4;HSPA5;FHL2;SLC3A2;SYNJ2;KMO;SLC6A3;SYTL2;OVOL2;SKI;RABEP1;INCENP;NOVA2;NOS1AP;FGFR2
ChEA_2016,TCF3 18467660 ChIP-ChIP MESCs Mouse,25/1388,0.1970223404145556,0.7510438928678191,0,0,1.223037417461482,1.986748644148857,NOTCH2;PHTF2;RGS17;POM121;DDX3X;CSF1;WDR1;PITPNA;STMN2;ETS1;HSPD1;SOCS2;ADAM23;ARIH2;DACT1;DONSON;HDGFRP3;PTPN11;EML4;SKI;MED25;WDFY3;PDE5A;LLGL1;FGFR2
ChEA_2016,SRY 25088423 ChIP-ChIP EMBRYONIC GONADS Mouse,52/3083,0.197139930859546,0.7510438928678191,0,0,1.1531220399953173,1.8724874155704472,ALK;WDR1;PITPNA;STMN2;HR;ICAM5;DBH;CRKL;IKBKB;SAMD14;AGFG2;CDV3;EMX2;RING1;SFTPC;WDR74;SSTR1;CLDN10;ILF3;PRKAR1A;WDFY3;MATN3;GLYR1;RBPJL;GCDH;VAC14;DCTN5;TOMM40;SLC35D1;GOSR2;DTX3;LTBP1;EGFR;CACNA1G;LMAN1;ATP6V0A2;CDC37L1;MTA2;HNRNPA1;SVIL;TRAPPC3;CADM4;HSPA5;API5;HUWE1;SYNJ2;PAICS;AGT;SKI;RCAN2;NOVA2;PICALM
ChEA_2016,ELF5 23300383 ChIP-Seq T47D Human,20/1087,0.2024889214049822,0.7510438928678191,0,0,1.2473557370464587,1.992114555496489,APP;SVIL;TRAPPC3;CSF1;ARL15;STMN2;WDR74;ISG20L2;PTPRJ;SYNJ2;PTPN12;EGFR;CRKL;IKBKB;MCM3AP;SNRPA1;CYP2E1;MTA2;MPHOSPH6;FGFR1
ChEA_2016,GATA4 21415370 ChIP-Seq HL-1 Mouse,35/2039,0.2225601427051985,0.7510438928678191,0,0,1.1662712311226604,1.752390063072125,DIDO1;UBIAD1;CBFB;FASTKD2;FHL2;LTBP1;CSRP2;PSMD4;MYBL2;HNRNPA1;TNPO2;DACT1;MAGI1;DDX18;DST;ARL15;STAT1;CSNK1A1;TPM3;ERLIN1;SYNJ2;PTPN12;SYTL2;ACTA2;SQLE;RAD51;MYL1;PRKAR1A;ADORA2B;RCAN2;ANAPC5;PDE5A;SCRG1;FXN;PICALM
ChEA_2016,WT1 20215353 ChIP-ChIP NEPHRON PROGENITOR Mouse,29/1663,0.2231170791457271,0.7510438928678191,0,0,1.1831468743084004,1.7747896754657908,APP;DIDO1;VAC14;EDA;HSP90AB1;CBFB;WDR1;PITPNA;ICAM5;ETS1;SOCS2;CDH2;ADORA1;TNPO2;PDLIM7;MAGI1;SVIL;CSNK1A1;TPM3;FUS;GALNT2;PTPN12;EML4;ILF3;PRKAR1A;ANAPC5;SERINC2;LLGL1;FGFR2
ChEA_2016,ESR1 20079471 ChIP-ChIP T-47D Human,5/216,0.2247408509124755,0.7510438928678191,0,0,1.5655072696602137,2.337000702740389,CA12;TMEM87A;TPM3;FHL2;CRKL
ChEA_2016,MYB 21317192 ChIP-Seq ERMYB Mouse,17/923,0.2250271072898014,0.7510438928678191,0,0,1.2461017636643033,1.8586036553665803,SVIL;PRPS1;CLIC4;CSF1;SORT1;STAT1;PITPNA;SYNJ2;PTPN12;MALT1;SOCS2;SLC7A6;ILF3;ADORA2B;CDC37L1;NADK;IL13RA1
ChEA_2016,SOX2 18358816 ChIP-ChIP MESCs Mouse,15/785,0.2025922039857377,0.7510438928678191,0,0,1.2939166097060837,2.065815719435726,LRRC15;OSR2;PHTF2;DIDO1;PRPS1;HSP90AB1;DST;STMN2;SLC3A2;ENO1;HMGCR;GJB3;MYBL2;MPZL1;FGFR2
ChEA_2016,KLF4 25985364 ChIP-Seq ATHEROSCLEROSIS LESION Mouse,22/1211,0.2044502231772622,0.7510438928678191,0,0,1.232043129163616,1.9557831369470997,ALK;APP;POM121;HNRNPA3;MVK;MCF2;STK19;PSEN1;SSTR1;BZW1;LTBP1;USH2A;MTOR;CACNA1G;PARP11;RPS28;RABEP1;CDH2;INCENP;ARIH2;TLL2;LLGL1
ChEA_2016,CRX 20693478 ChIP-Seq ADULT RETINA Mouse,13/668,0.205649121319982,0.7510438928678191,0,0,1.3170465728648562,2.083019598575045,APP;DCTN5;CADM4;TOMM40;MCF2;HUWE1;GRIK1;SLC6A3;MTOR;MED17;GGCT;PSMD4;GM2A
ChEA_2016,SMAD3 21741376 ChIP-Seq HESCs Human,26/1460,0.2071357372360623,0.7510438928678191,0,0,1.2086960062710606,1.902947984959097,FAM49A;ALK;CLIC4;UBIAD1;WDR1;CLDN1;ETS1;ADAM28;C15ORF39;PLN;PACSIN2;TNFRSF8;AGFG2;MAGI1;CADM1;DST;KMO;OVOL2;ACTA2;GJB3;SAG;CHI3L1;LLGL1;FGFR2;CDKN3;MPHOSPH6
ChEA_2016,SMAD1 18555785 ChIP-Seq MESCs Mouse,12/610,0.2074484490758453,0.7510438928678191,0,0,1.330964325529543,2.0934370641448283,DIDO1;TOMM40;HSP90AB1;HPGD;ARL15;NONO;ADAM23;MYBL2;ICAM5;PSEN1;CLDN1;FGFR2
ChEA_2016,HIF1A 21447827 ChIP-Seq MCF-7 Human,7/321,0.2086568272989587,0.7510438928678191,0,0,1.4749896741375188,2.311403736701395,SPAG4;ENO1;BZW1;EGFR;CRKL;TNS1;GPR135
ChEA_2016,SALL1 21062744 ChIP-ChIP HESCs Human,3/105,0.2090671269347415,0.7510438928678191,0,0,1.9407803525450584,3.0375151300214576,DDX3X;KRI1;PICALM
ChEA_2016,EGR1 20690147 ChIP-Seq ERYTHROLEUKEMIA Human,100/6207,0.2098867327203544,0.7510438928678191,0,0,1.1129032258064515,1.7374503397164751,APP;STEAP4;CSF1;HR;ICAM5;BZW1;CRKL;BEST1;SAMD14;CDH2;ZNF207;ADORA1;TNFRSF8;TGM4;TNS1;NUP214;ARL15;SLC11A2;HDGFRP3;SULT2B1;ILF3;PRKAR1A;RUFY2;WDFY3;CFB;LLGL1;NOTCH2;MTMR1;POM121;CBFB;SDC2;PKMYT1;CACNA1G;SOCS2;CNN1;SPAST;ATP6V0A2;PACSIN2;MYH11;NADK;TRAPPC3;FUS;SIAH1;SYNJ2;QKI;SQLE;FGFR1;PICALM;ALK;RBM28;DIDO1;CLIC4;HSP90AB1;DDX3X;WDR1;DOCK9;GRIK1;DBH;SLC6A3;IKBKB;GM2A;MYBL2;UTP14A;PSD;UNC45A;KLF12;EMX2;RING1;NRG1;CNKSR2;RABEP1;NPC1;INCENP;CEACAM5;NOS1AP;SNRPA1;B4GALT7;LRRC15;RGS17;VAC14;SLC3A2;ATP2C2;HMGCR;EGFR;PTHLH;GGA3;ADAM23;TCEB2;CD59;PDLIM7;SVIL;STAT1;GALNT2;DONSON;PTPN11;PTPN12;SKI;MCM3AP;NOVA2;TLL2
ChEA_2016,FOXP3 21729870 ChIP-Seq TREG Human,25/1404,0.2130321076174111,0.7510438928678191,0,0,1.207792207792208,1.867624048986814,GCDH;RBM28;DCTN5;HSP90AB1;FASTKD2;POLDIP3;SLC3A2;BZW1;DSTYK;SPATA5L1;MTA2;RPP14;TNPO2;AGFG2;HNRNPA3;FUS;MTOR;TOX4;GALC;ILF3;MCM3AP;PRKAR1A;CDK1;ANAPC5;SNRPA1
ChEA_2016,ERG 20887958 ChIP-Seq HPC-7 Mouse,34/1969,0.2163434613603748,0.7510438928678191,0,0,1.1734957548911038,1.7964906106100176,PRPS1;DCTN5;CBFB;FASTKD2;PITPNA;PKMYT1;MALT1;PDCD11;IDH3B;MYBL2;MTA2;RPP14;TNPO2;TIPIN;HSPA5;FUS;GALNT2;SPAG4;HUWE1;CFLAR;LARP4;PAICS;TOX4;SQLE;PARP11;ILF3;RABEP1;PRKAR1A;RUFY2;YME1L1;TSR1;SNRPA1;LLGL1;FGFR1
ChEA_2016,SREBP1 19666523 ChIP-Seq LIVER Mouse,14/738,0.2203807367566802,0.7510438928678191,0,0,1.2830042885291504,1.9404138985009105,NOTCH2;SREBF1;RBM28;CADM1;CSNK1A1;WDR74;SLC3A2;BZW1;MALT1;SKI;RPS28;ADAM23;TLL2;SNRPA1
ChEA_2016,TAL1 26923725 Chip-Seq HEMANGIOBLAST Mouse,25/1413,0.2223084518803978,0.7510438928678191,0,0,1.1993712339533664,1.8034818574323368,NOTCH2;CLIC4;GRIK1;HMGCR;ETS1;CDH2;ADAM23;MAGI1;SVIL;KLF12;HNRNPA3;CSNK1A1;NRG1;SYNJ2;USH2A;GALC;INCENP;RCAN2;NOS1AP;LLGL1;CD44;FGFR2;CDKN3;MPHOSPH6;PICALM
ChEA_2016,CEBPB 22108803 ChIP-Seq LS180 Human,34/2000,0.2443872984728617,0.7510438928678191,0,0,1.1529765410474304,1.6245451261504011,GCDH;LRRC15;CLIC4;DDX3X;HPGD;ZNF195;GOSR2;FHL2;PKMYT1;ETS1;NAPG;EGFR;RNF126P1;DSTYK;C15ORF39;MTA2;RPP14;NADK;TNS1;DACT1;SREBF1;TRAPPC3;STAT1;SLC34A1;TEX10;CFLAR;EML4;SKI;SLC7A6;ADORA2B;AGBL2;CHI3L1;ZNF711;CD44
ChEA_2016,NFI 21473784 ChIP-Seq ESCs Mouse,34/2000,0.2443872984728617,0.7510438928678191,0,0,1.1529765410474304,1.6245451261504011,ALK;TOMM40;CSF1;WDR1;SRRT;MALT1;SOCS2;SAMD14;IDH3B;MYBL2;WNT2;NADK;DACT1;NUP214;OSR2;KLF12;CADM1;STAT1;CMA1;SLC34A1;CFLAR;PAICS;GGCT;ACTA2;GALC;PARP11;RABEP1;MYL1;NOS1AP;CDK1;PDE5A;CYP2E1;CD44;PICALM
ChEA_2016,SOX2 21211035 ChIP-Seq LN229 Human,34/2000,0.2443872984728617,0.7510438928678191,0,0,1.1529765410474304,1.6245451261504011,RBPJL;PHTF2;DIDO1;UBIAD1;EDA;WDR1;SDC2;ATP2C2;KRI1;TARP;BZW1;SLC6A3;EGFR;RNF126P1;DSTYK;HLX;KIAA1644;ARIH2;TNFRSF8;WNT2;PDLIM7;IL13RA1;NUP214;HSPA5;DST;SYNJ2;MFAP4;CYP2W1;NPC1;CEACAM5;WDFY3;MATN3;EIF4G2;MPHOSPH6
ChEA_2016,P300 18555785 Chip-Seq ESCs Mouse,34/2000,0.2443872984728617,0.7510438928678191,0,0,1.1529765410474304,1.6245451261504011,NOTCH2;TMEM87A;COPA;LTK;FASTKD2;FHL2;DBH;BZW1;PDC;HSPD1;PREX2;DSTYK;HLX;ADAM23;ADORA1;MYBL2;MPZL1;TNS1;DDX18;HNRNPA3;DST;STAT1;API5;CFLAR;KMO;USH2A;RAD51;MYL1;COL4A3;NOS1AP;SAG;YME1L1;CHI3L1;CD44
ChEA_2016,RUNX1 27457419 Chip-Seq LIVER Mouse,34/2000,0.2443872984728617,0.7510438928678191,0,0,1.1529765410474304,1.6245451261504011,DIDO1;COPA;LTK;FASTKD2;FHL2;PTPRJ;BZW1;PDC;HSPD1;PREX2;DSTYK;HLX;ADAM23;ADORA1;MPZL1;TNS1;NUP214;DDX18;HNRNPA3;DST;STAT1;CFLAR;KMO;USH2A;OVOL2;RAD51;ACTC1;MYL1;AGBL2;COL4A3;NOS1AP;SAG;YME1L1;CHI3L1
ChEA_2016,MYB 26560356 Chip-Seq TH1 Human,34/2000,0.2443872984728617,0.7510438928678191,0,0,1.1529765410474304,1.6245451261504011,NOTCH2;TMEM87A;MTMR1;VAC14;TOMM40;HSP90AB1;WDR1;ENO1;KRI1;ETS1;ACTG2;MALT1;RRP7A;SOCS2;LMAN1;C15ORF39;UBR5;HNRNPA1;DACT1;SREBF1;EMX2;TPM3;WDR74;CFLAR;EML2;MTOR;SKI;RAD51;NPC1;SNRPA1;CD44;CDKN3;MPHOSPH6;FGFR1
ChEA_2016,GATA3 26560356 Chip-Seq TH2 Human,34/2000,0.2443872984728617,0.7510438928678191,0,0,1.1529765410474304,1.6245451261504011,PHTF2;SLC35D1;DOCK9;AKAP5;ETS1;ACTG2;CRKL;MED17;IKBKB;UBR5;ATP6V0A2;DGCR5;UTP14A;TNPO2;STAT1;CMA1;SLC34A1;TEX10;SLC11A2;LAMB4;WDR74;HDGFRP3;CFLAR;QKI;TOX4;ACTA2;SQLE;PARP11;RAD51;SAG;PDE5A;CD44;CRLF2;MPHOSPH6
ChEA_2016,P53 22387025 ChIP-Seq ESCs Mouse,34/2000,0.2443872984728617,0.7510438928678191,0,0,1.1529765410474304,1.6245451261504011,COPA;HPGD;FASTKD2;FHL2;PTPRJ;BZW1;PDC;HSPD1;PREX2;DSTYK;HLX;CNR1;ADAM23;ADORA1;MPZL1;TNS1;NUP214;DDX18;HNRNPA3;DST;STAT1;API5;TEX10;CFLAR;KMO;USH2A;MYL1;COL4A3;NOS1AP;SAG;YME1L1;CHI3L1;PDE5A;CD44
ChEA_2016,CJUN 26792858 Chip-Seq BT549 Human,34/2000,0.2443872984728617,0.7510438928678191,0,0,1.1529765410474304,1.6245451261504011,NOTCH2;RGS17;HSP90AB1;SDC2;PITPNA;STMN2;PTPRJ;ENO1;HMGCR;LTBP1;EGFR;PREX2;DSTYK;KIAA1644;PACSIN2;TNFRSF8;TGM4;SVIL;HSPA5;CSNK1A1;GALNT2;WDR74;NRG1;SYNJ2;USH2A;SYTL2;STXBP5L;ACTA2;ADORA2B;RCAN2;COL4A6;CLDN16;CD44;CDKN3
ChEA_2016,UTX 26944678 Chip-Seq JUKART Human,34/2000,0.2443872984728617,0.7510438928678191,0,0,1.1529765410474304,1.6245451261504011,NOTCH2;CLIC4;UBIAD1;HSP90AB1;DDX3X;SLC35D1;GOSR2;PITPNA;ENO1;ETS1;SLC6A3;SOCS2;C15ORF39;KIAA1644;UBR5;MTA2;HNRNPA1;TNPO2;NADK;TRAPPC3;KLF12;HNRNPA3;SORT1;FUS;API5;SLC11A2;WDR74;CFLAR;MTOR;SKI;MFAP4;CYP2E1;CD44;EIF4G2
ChEA_2016,CTCF 27219007 Chip-Seq ERYTHROID Human,34/2000,0.2443872984728617,0.7510438928678191,0,0,1.1529765410474304,1.6245451261504011,NOTCH2;ALK;CLIC4;UBIAD1;LTK;SLC35D1;CSF1;PITPNA;ISG20L2;SLC3A2;ENO1;BEST1;PSMD4;HLX;ATP6V0A2;TCEB2;TNFRSF8;MPZL1;NADK;PDLIM7;GPR135;KLF12;TPM3;GALNT2;SLC11A2;SPAG4;WDR74;LARP4;MTOR;OVOL2;SKI;SLC7A6;TLL2;SERINC2
ChEA_2016,SUZ12 27294783 Chip-Seq ESCs Mouse,34/2000,0.2443872984728617,0.7510438928678191,0,0,1.1529765410474304,1.6245451261504011,RBPJL;APP;RBM28;RGS17;CRABP1;FHL2;GRIK1;HR;ICAM5;NR2E1;SLC6A3;EGFR;CACNA1G;PREX2;CDH6;SOCS2;CNN1;SAMD14;CDH2;HLX;ADORA1;DACT1;PSD;OSR2;EMX2;SYNJ2;SSTR1;OVOL2;CCKBR;ADORA2B;COL4A3;TLL2;SERINC2;FGFR2
ChEA_2016,FOXA1 26769127 Chip-Seq PDAC-Cell line Human,34/2000,0.2443872984728617,0.7510438928678191,0,0,1.1529765410474304,1.6245451261504011,TMEM87A;DDX3X;SLC35D1;SLC3A2;ENO1;PTHLH;MED17;SOCS2;ZNF207;CD59;MPZL1;NADK;CDV3;TRAPPC3;CADM1;CSNK1A1;FUS;SLC11A2;SPAG4;WDR74;ERLIN1;HDGFRP3;PTPN12;LARP4;KMO;QKI;MTOR;SLC7A6;GJB3;INCENP;CYP2E1;CLDN16;ATG2B;PICALM
ChEA_2016,ZFP281 18757296 ChIP-ChIP E14 Mouse,34/2004,0.2481232972696452,0.7588236761159054,0,0,1.150375939849624,1.603427909495457,NOTCH2;DIDO1;DCTN5;HSP90AB1;STMN2;HR;SLC3A2;ENO1;PLCXD1;CRKL;CACNA1G;SOCS2;IDH3B;MYBL2;TNPO2;MPZL1;MAGI1;SVIL;CSNK1A1;TPM3;FUS;HUWE1;SYNJ2;PTPN12;PAICS;OVOL2;ILF3;NPC1;PRKAR1A;GJB3;NOVA2;ANAPC5;FGFR2;PAFAH1B1
ChEA_2016,ZFP281 18358816 ChIP-ChIP MESCs Mouse,11/578,0.2522546484490628,0.7633921745635962,0,0,1.2843839060678737,1.7690027505374053,SOCS2;TRAPPC3;DIDO1;DST;STAT1;MYBL2;SLC3A2;PTPN12;MPZL1;BEST1;CACNA1G
ChEA_2016,TCF3/E2A 22897851 ChIP-Seq JUKARTE6-1 Human,33/1946,0.2531877791419098,0.7633921745635962,0,0,1.1491862302284197,1.578549620264453,FAM49A;RGS17;VAC14;WDR1;ZNF195;SDC2;ENO1;TARP;ETS1;ACTG2;PREX2;CDH6;LMAN1;DSTYK;CDH2;KIAA1644;TNFRSF8;MTA2;DDX18;SREBF1;API5;GALNT2;HDGFRP3;NRG1;USH2A;AGT;SKI;GALC;RCAN2;AGBL2;PDE5A;CYP2E1;CD44
ChEA_2016,CIITA 25753668 ChIP-Seq RAJI Human,9/459,0.253252324577447,0.7633921745635962,0,0,1.3230240549828178,1.8170001663618485,RBM28;MED25;UBIAD1;GUSBP11;WDR74;IDH3B;TCEB2;EIF4G2;PICALM
ChEA_2016,NANOG 18700969 ChIP-ChIP MESCs Mouse,7/344,0.2594721942217216,0.7760079263459175,0,0,1.3726921947316717,1.851906910213948,DIDO1;DCTN5;GJB3;CSNK1A1;MCF2;ADAM23;ENO1
ChEA_2016,GBX2 23144817 ChIP-Seq PC3 Human,6/286,0.25990106739522,0.7760079263459175,0,0,1.4154518950437318,1.9072566439005525,NOTCH2;CNTN1;NRG1;USH2A;AGT;JAKMIP2
ChEA_2016,EED 16625203 ChIP-ChIP MESCs Mouse,15/830,0.2657193118883645,0.7896375777814607,0,0,1.2195673232160156,1.6163105569542693,OSR2;RGS17;CRABP1;FHL2;GRIK1;NR2E1;SSTR1;EGFR;PTHLH;CNKSR2;CCKBR;CDH2;CNR1;AGBL2;FGFR2
ChEA_2016,FOXA1 26743006 Chip-Seq LNCaP-abl Human,33/2000,0.3071898901828641,0.7904172382119853,0,0,1.1142445862346697,1.3151308377098787,FAM49A;TMEM87A;DDX3X;ENO1;AKAP5;MALT1;PTHLH;CRKL;HSPD1;DSTYK;SPAST;PLN;TCEB2;CD59;NUP214;CA12;TRAPPC3;CADM1;SORT1;STAT1;API5;GALNT2;SLC11A2;SIAH1;WDR74;LARP4;KMO;MTOR;MED25;RCAN2;RUFY2;CD44;MPHOSPH6
