gene_symbol,gene_title,logFC,P.Value,adj.P.Val
CDKL5,cyclin dependent kinase like 5,-0.01741931435313086,0.9542149123715035,0.9925414729572483
DRD2,dopamine receptor D2,-0.26976694716100236,0.41203257026969686,0.8695040143984362
TAL1,"TAL bHLH transcription factor 1, erythroid differentiation factor",-0.31458831676511306,0.32204486124331366,0.8650998688947181
MAU2,MAU2 sister chromatid cohesion factor,-0.8275328039952344,0.16603762932786714,0.8650998688947181
MAU2,MAU2 sister chromatid cohesion factor,-0.7513142618454497,0.29127281111583253,0.8650998688947181
TAL1,"TAL bHLH transcription factor 1, erythroid differentiation factor",-0.6713561245202806,0.14019239288157337,0.8650998688947181
ABO,"ABO blood group (transferase A, alpha 1-3-N-acetylgalactosaminyltransferase; transferase B, alpha 1-3-galactosyltransferase)",-0.12893658999147362,0.712033224727197,0.9388279602323836
HNF1A,HNF1 homeobox A,-0.03519989942909794,0.8303115467008556,0.9691910814661382
APC,"APC, WNT signaling pathway regulator",-0.11224247382063499,0.5581213182434375,0.9015510887041432
LINC00302,long intergenic non-protein coding RNA 302,-1.371736545356308,0.03688558474249841,0.8650998688947181
RS1,retinoschisin 1,-0.43837871350691454,0.35938347572943424,0.8650998688947181
DRD2,dopamine receptor D2,-0.050379586556360295,0.7882259221146863,0.9577264792644423
HTR4,5-hydroxytryptamine receptor 4,-0.47124789200048,0.23411515624580936,0.8650998688947181
YBX1,Y-box binding protein 1,-1.5890093337838582,0.15417320635088458,0.8650998688947181
TAF1B,"TATA-box binding protein associated factor, RNA polymerase I subunit B",0.2492052524704148,0.12939569831029604,0.8650998688947181
CD58,CD58 molecule,-0.051196340692287574,0.6490694708613014,0.9261619696649916
ITPR1,"inositol 1,4,5-trisphosphate receptor type 1",-0.1000704011481737,0.5063427951456988,0.8873712107772749
PASK,PAS domain containing serine/threonine kinase,-0.3329139556742483,0.17398411123415708,0.8650998688947181
HLA-DOA,"major histocompatibility complex, class II, DO alpha",-0.2880027350026308,0.5797179634382699,0.9066380824614985
DES,desmin,-0.22229217500761,0.5348418755792842,0.8971844829119389
LOC101930075///PKD1,"polycystin-1-like///polycystin 1, transient receptor potential channel interacting",0.1317306984187889,0.7488524680919892,0.9487228465748923
FCGR1CP///FCGR1B///FCGR1A,"Fc fragment of IgG receptor Ic, pseudogene///Fc fragment of IgG receptor Ib///Fc fragment of IgG receptor Ia",-0.7158237954431754,0.03867950342145406,0.8650998688947181
FCGR1A,Fc fragment of IgG receptor Ia,-0.08656111656486311,0.8960668952758893,0.9828999448569874
LMNB2,lamin B2,-0.07714836029550555,0.7337417222617375,0.9444774061272909
WT1,Wilms tumor 1,-0.02954839213663264,0.9015540111952284,0.9838685990326138
ATP5O,"ATP synthase, H+ transporting, mitochondrial F1 complex, O subunit",0.05554970268939014,0.6798405149230742,0.9331137099404354
TAF1,TATA-box binding protein associated factor 1,0.006921298417698669,0.9830860231419237,0.997753317610484
ITGA2B,integrin subunit alpha 2b,-0.40658399185180893,0.29419563815051203,0.8650998688947181
USP22,ubiquitin specific peptidase 22,-0.25211075679755723,0.4972169592730453,0.8858232566758767
IVD,isovaleryl-CoA dehydrogenase,-0.07909399903359149,0.7027579339622014,0.9382393158919011
NRCAM,neuronal cell adhesion molecule,-0.2668299311939225,0.4159650860044303,0.8702110228419003
ZNF133,zinc finger protein 133,0.12597549212776477,0.5616443274116905,0.9020963471008969
RPAIN,RPA interacting protein,-0.03306348395123528,0.8983485027739494,0.9834442014303848
RPAIN,RPA interacting protein,-0.08724797863308469,0.8112878346634685,0.9631342421166296
GAP43,growth associated protein 43,-0.27223597890946616,0.4959169828345822,0.8858232566758767
USP22,ubiquitin specific peptidase 22,-0.6127913663845084,0.1154016678619714,0.8650998688947181
SPG20,spastic paraplegia 20 (Troyer syndrome),0.3139063651938709,0.30802617918432534,0.8650998688947181
ITGA2B,integrin subunit alpha 2b,-0.4047887345849453,0.30521914330230737,0.8650998688947181
GAP43,growth associated protein 43,-0.09691814327577959,0.7689167011169205,0.9530538886804787
MASP2,mannan binding lectin serine peptidase 2,0.0041468698884716835,0.9926878450751377,0.9986579525935196
KIF22,kinesin family member 22,0.04825516860722115,0.8213725435696555,0.966357120011359
RGS7,regulator of G-protein signaling 7,-0.20937022515689757,0.6080027232991769,0.9128450488989713
PLEC,plectin,-0.06041241099471075,0.874993718602239,0.980002682363506
SPAM1,sperm adhesion molecule 1,-0.11845338153034612,0.5067783583410315,0.8873712107772749
HOXB7,homeobox B7,0.23046204519962116,0.2804758417130739,0.8650998688947181
KITLG,KIT ligand,0.14143385173486286,0.6587182426579941,0.9282689101820388
NPAS1,neuronal PAS domain protein 1,0.41863076400285215,0.27239592901188187,0.8650998688947181
RYK,receptor-like tyrosine kinase,-0.1493055978266976,0.36174447016260525,0.8650998688947181
SNRPA1,small nuclear ribonucleoprotein polypeptide A',-0.26279134374225954,0.19969233528544234,0.8650998688947181
NR4A3,nuclear receptor subfamily 4 group A member 3,-0.49254553456753625,0.17158202983873552,0.8650998688947181
SPN,sialophorin,0.1661682173829311,0.6892831557422454,0.9354336033666653
SPN,sialophorin,-0.5672338620769591,0.3271748833455951,0.8650998688947181
ZNF224,zinc finger protein 224,-0.008192193061503544,0.9798428187924515,0.9967569685230131
IGLJ3///IGLV1-44///CKAP2///IGLV@///IGLC1,immunoglobulin lambda joining 3///immunoglobulin lambda variable 1-44///cytoskeleton associated protein 2///immunoglobulin lambda variable cluster///immunoglobulin lambda constant 1,-1.4471608686860635,0.1660535495383942,0.8650998688947181
STX3,syntaxin 3,-0.8193952022075243,0.08164921125294561,0.8650998688947181
IRF4,interferon regulatory factor 4,-0.165291427701861,0.3380282453177338,0.8650998688947181
IRF4,interferon regulatory factor 4,-0.39787694812066077,0.23233416960563835,0.8650998688947181
PTP4A2,"protein tyrosine phosphatase type IVA, member 2",-0.0051996599428158295,0.9621266009500546,0.9933237110587879
SPAM1,sperm adhesion molecule 1,-0.34284874651446046,0.33320901349077264,0.8650998688947181
GART,"phosphoribosylglycinamide formyltransferase, phosphoribosylglycinamide synthetase, phosphoribosylaminoimidazole synthetase",-0.6649618227863762,0.15113935601210604,0.8650998688947181
ZNF224,zinc finger protein 224,-1.2329347989681128,0.22326271271402245,0.8650998688947181
GRM8,glutamate metabotropic receptor 8,-0.12754639917176053,0.8062201699671429,0.9620037162479702
COL11A2,collagen type XI alpha 2 chain,-0.38101786508690666,0.11381232031578274,0.8650998688947181
RUNX2,runt related transcription factor 2,-0.6113836784580864,0.09603577605075096,0.8650998688947181
MKRN2,makorin ring finger protein 2,-0.4008472221223535,0.5204900533459693,0.8906808677980529
FASTKD2,FAST kinase domains 2,-0.34001576321581084,0.0125303406053355,0.8650998688947181
TLE4,transducin like enhancer of split 4,-0.2834875602655121,0.27215951251571247,0.8650998688947181
ADAM5,ADAM metallopeptidase domain 5 (pseudogene),0.11703553865790513,0.6288808483860758,0.9179083416586316
EPOR,erythropoietin receptor,0.22361868153852754,0.40888297176440136,0.8695040143984362
HLA-DOA,"major histocompatibility complex, class II, DO alpha",-0.12232396798159094,0.5359464627365642,0.8973505839951189
HTR3A,5-hydroxytryptamine receptor 3A,-0.3685923878706428,0.14963742210396944,0.8650998688947181
ADAM5,ADAM metallopeptidase domain 5 (pseudogene),0.09717906870052852,0.6369924351080002,0.9219975200634016
MCF2,MCF.2 cell line derived transforming sequence,0.32142444850735136,0.3719430845355698,0.8653545768535273
LDLR,low density lipoprotein receptor,0.02516601386056611,0.9284992016501918,0.9878521987750007
FASN,fatty acid synthase,-0.5731162578730475,0.16555565636162403,0.8650998688947181
ADAM15,ADAM metallopeptidase domain 15,-0.21080645727241623,0.6034361029426097,0.912815932103187
LOC100996542///GRM7,uncharacterized LOC100996542///glutamate metabotropic receptor 7,-0.47754000222475257,0.10893788488344132,0.8650998688947181
PGK2,phosphoglycerate kinase 2,-0.1752861931967286,0.5662132948770224,0.9021109230543268
CDC25C,cell division cycle 25C,-0.7544245805997699,0.06428667759413204,0.8650998688947181
GBX1,gastrulation brain homeobox 1,-0.37428349994849885,0.20915812950550958,0.8650998688947181
AZGP1P1,"alpha-2-glycoprotein 1, zinc-binding pseudogene 1",0.03276446454569873,0.894950565962972,0.9826434592854802
AZGP1P1///AZGP1,"alpha-2-glycoprotein 1, zinc-binding pseudogene 1///alpha-2-glycoprotein 1, zinc-binding",-0.19562668429084543,0.2853521326707079,0.8650998688947181
TMEM212,transmembrane protein 212,-0.2164306912234158,0.2621863977986626,0.8650998688947181
OSBPL10,oxysterol binding protein like 10,0.3587437299069075,0.1801786978332194,0.8650998688947181
PDSS2,"prenyl (decaprenyl) diphosphate synthase, subunit 2",0.14712794263833512,0.7057240646387808,0.9382393158919011
RARB,retinoic acid receptor beta,-0.3917849647395405,0.12090779952874411,0.8650998688947181
CYB5A,cytochrome b5 type A,-0.31065002643605033,0.5115765619182117,0.8884220078621254
IGHA2///IGHA1///IGH,immunoglobulin heavy constant alpha 2 (A2m marker)///immunoglobulin heavy constant alpha 1///immunoglobulin heavy locus,-1.3548750309474615,0.3142514003973395,0.8650998688947181
TPSB2///TPSAB1,tryptase beta 2 (gene/pseudogene)///tryptase alpha/beta 1,-0.09338924543221601,0.72908086187564,0.9429496764418762
DBN1,drebrin 1,0.04709957899657607,0.7882338421639907,0.9577264792644423
CFTR,cystic fibrosis transmembrane conductance regulator,-0.19896703641430166,0.4629528681396914,0.8807792915811246
CXCR4,C-X-C motif chemokine receptor 4,0.054907572150806556,0.922063612213071,0.9870869169098981
LOC101929550,uncharacterized LOC101929550,-0.11351100822500645,0.5978664324068581,0.9109687772702952
KRT84,keratin 84,-0.12864872586379333,0.7040415694318465,0.9382393158919011
FOXD4L1///FOXD4,forkhead box D4-like 1///forkhead box D4,-0.3342002808189682,0.12110535123609334,0.8650998688947181
NTRK3,neurotrophic receptor tyrosine kinase 3,-0.23140405371352166,0.2828123024173558,0.8650998688947181
LOC101928457,uncharacterized LOC101928457,0.263280620535456,0.42230632501518706,0.8719120297921753
SKAP2,src kinase associated phosphoprotein 2,-0.40475981364538877,0.31028183180596036,0.8650998688947181
SLC1A2,solute carrier family 1 member 2,-0.4577273124250487,0.5191206337245826,0.8904983480967542
ELK2AP,"ELK2A, member of ETS oncogene family, pseudogene",-0.10865485810160837,0.6775181109241095,0.9329481310857992
SOX15,SRY-box 15,-0.08547139281634561,0.5754335124562862,0.9055494618377686
NPTXR,neuronal pentraxin receptor,-0.11172436838712667,0.27670680246679097,0.8650998688947181
RDH11,retinol dehydrogenase 11 (all-trans/9-cis/11-cis),-0.09056588908550128,0.6350819991020726,0.9215854841212325
MFN1,mitofusin 1,0.030788329855426726,0.8774151999234693,0.9806599320174373
PLEKHG3,pleckstrin homology and RhoGEF domain containing G3,0.04686969962212662,0.8768676324003808,0.9805970842842262
NCR2,natural cytotoxicity triggering receptor 2,-0.12908822596515795,0.5248607690773832,0.8929304626285354
AGER,advanced glycosylation end-product specific receptor,-0.26155547690788056,0.43188935293493125,0.8750489569884442
FAM13A,family with sequence similarity 13 member A,0.11303962252657644,0.6634702198265934,0.9294863984899328
SHC1P1,SHC adaptor protein 1 pseudogene 1,-0.1001795901163411,0.5774207297727867,0.9061391970924461
PCDH11Y///PCDH11X,protocadherin 11 Y-linked///protocadherin 11 X-linked,-0.2664034510967942,0.2815437166145084,0.8650998688947181
DIAPH2-AS1,DIAPH2 antisense RNA 1,-0.9157046443789629,0.18731910870765922,0.8650998688947181
ETV1,ETS variant 1,-0.031894850549866606,0.8651088773407122,0.9775871123521997
MUC3A,"mucin 3A, cell surface associated",0.04269435013444325,0.9334847513735829,0.988120890117505
SLC1A2,solute carrier family 1 member 2,0.10656568487090874,0.696700675662774,0.9370035467935391
YME1L1,YME1 like 1 ATPase,-0.692490965025601,0.4085144525475298,0.8695040143984362
GNAS,GNAS complex locus,-0.39183737251615747,0.4391868396251589,0.8766510872382539
GNAS,GNAS complex locus,-0.2644706379493128,0.5067330238153794,0.8873712107772749
MUC7,"mucin 7, secreted",0.2167306964667087,0.6436685196793431,0.9239879725006839
TRBV16,T cell receptor beta variable 16 (gene/pseudogene),-0.2500726208549377,0.3193042468845994,0.8650998688947181
ETV1,ETS variant 1,-0.1943676876006335,0.5677231232882782,0.9023470270392968
DMPK,dystrophia myotonica protein kinase,-0.10666010798429584,0.7328878187101018,0.9442369078635148
YME1L1,YME1 like 1 ATPase,-0.3474208848044372,0.26982730585583176,0.8650998688947181
DMPK,dystrophia myotonica protein kinase,-0.5293721030807599,0.2190257630447929,0.8650998688947181
DMP1,dentin matrix acidic phosphoprotein 1,-0.27162039851166353,0.4398803827059936,0.8769181247573226
KMT2B,lysine methyltransferase 2B,-0.6030643070964667,0.21430445420632813,0.8650998688947181
MTHFR,methylenetetrahydrofolate reductase (NAD(P)H),-0.7659813320470537,0.34740639980071064,0.8650998688947181
MTHFR,methylenetetrahydrofolate reductase (NAD(P)H),-0.5063526660247897,0.17517074159904605,0.8650998688947181
CD300A,CD300a molecule,-0.19101740990187213,0.6263300270316574,0.9169991731406052
APOA1,apolipoprotein A1,-0.9109569825511876,0.22386044392924334,0.8650998688947181
SMOX,spermine oxidase,-0.20995189531388858,0.3752694121005572,0.8656118637783757
KMT2B,lysine methyltransferase 2B,-1.017026102292673,0.22445047270075252,0.8650998688947181
LOC401021///HOXD4///HOXD3,uncharacterized LOC401021///homeobox D4///homeobox D3,-0.4995710094905112,0.27636451674160273,0.8650998688947181
GABBR2,gamma-aminobutyric acid type B receptor subunit 2,-0.4550385121949558,0.24715021091506803,0.8650998688947181
CD300A,CD300a molecule,0.299699182840182,0.7361050297596039,0.9448931547536641
HOMER2,homer scaffolding protein 2,0.0966557871040872,0.5535915644819661,0.9007999385691308
OR2H2,olfactory receptor family 2 subfamily H member 2,-0.5039371645291825,0.2528034215933033,0.8650998688947181
IGHV3-75,immunoglobulin heavy variable 3-75 (pseudogene),-0.22478693647683068,0.35917811693138246,0.8650998688947181
IGHV3-23///IGHV4-31///IGHM///IGHG1///IGHA1,immunoglobulin heavy variable 3-23///immunoglobulin heavy variable 4-31///immunoglobulin heavy constant mu///immunoglobulin heavy constant gamma 1 (G1m marker)///immunoglobulin heavy constant alpha 1,-0.4214637684382767,0.19109630974154623,0.8650998688947181
CHRNB3,cholinergic receptor nicotinic beta 3 subunit,-0.6397648859597431,0.2649605438899394,0.8650998688947181
C1orf68,chromosome 1 open reading frame 68,-0.1481543787710933,0.5526986121103882,0.9007999385691308
NCR1,natural cytotoxicity triggering receptor 1,-1.0548763285200737,0.2661194191949101,0.8650998688947181
ADAM3A,ADAM metallopeptidase domain 3A (pseudogene),-0.6134448768786308,0.2970623319899505,0.8650998688947181
RNASE1,"ribonuclease A family member 1, pancreatic",-0.12553088208385915,0.6594056688825184,0.9282689101820388
ITCH,itchy E3 ubiquitin protein ligase,0.16462451855997387,0.22612259369460705,0.8650998688947181
NCR1,natural cytotoxicity triggering receptor 1,-0.23342160503198747,0.49143264147147714,0.8852541513795976
PCLO,piccolo presynaptic cytomatrix protein,-0.47003971820327817,0.2922165996389905,0.8650998688947181
PHTF2,putative homeodomain transcription factor 2,-0.13958177392063276,0.5737520824110987,0.9051677148015811
ZSCAN12,zinc finger and SCAN domain containing 12,-0.32544257906359914,0.4591077743968136,0.8807792915811246
GEMIN4,gem nuclear organelle associated protein 4,-0.17296370921000218,0.39275004183813156,0.8672904451442797
UBXN7,UBX domain protein 7,0.18907384321580448,0.11623004432827619,0.8650998688947181
TTC39A,tetratricopeptide repeat domain 39A,-0.16992500144231246,0.4785003950220247,0.8828029738853655
LDLR,low density lipoprotein receptor,-0.6928265340312169,0.20807970988566496,0.8650998688947181
ST20,suppressor of tumorigenicity 20,-0.16481811100922367,0.5077952879103658,0.8878846922620072
DIMT1,DIM1 dimethyladenosine transferase 1 homolog,0.01712255721061285,0.91332431456486,0.9858024940743603
MUC4,"mucin 4, cell surface associated",-0.41909675389436074,0.29675028407400367,0.8650998688947181
MUC4,"mucin 4, cell surface associated",-0.08721395053275684,0.8700780933218487,0.9791050842336022
AMACR,alpha-methylacyl-CoA racemase,-0.2594765864206047,0.31799382845843327,0.8650998688947181
PDGFB,platelet derived growth factor subunit B,-0.26515840031118887,0.550362427385789,0.89975511857409
AMACR,alpha-methylacyl-CoA racemase,-0.37893352559359533,0.2570863315054875,0.8650998688947181
LOC101929240///SNRNP200,U5 small nuclear ribonucleoprotein 200 kDa helicase pseudogene///small nuclear ribonucleoprotein U5 subunit 200,-0.33038967363555793,0.21876858743487868,0.8650998688947181
MKRN7P,"makorin ring finger protein 7, pseudogene",-0.7304640282242509,0.28217667550459813,0.8650998688947181
MUC3B///MUC3A,"mucin 3B, cell surface associated///mucin 3A, cell surface associated",-0.25862611046470735,0.2344358143052713,0.8650998688947181
KIAA0930,KIAA0930,0.06582737260998722,0.5555743483592578,0.9010662454420092
CXCR3,C-X-C motif chemokine receptor 3,-0.1740023335228554,0.6020546042408987,0.9124624889660847
MED14,mediator complex subunit 14,-0.6188523094400433,0.12349123526953727,0.8650998688947181
TNKS,tankyrase,0.4322592398074308,0.15431412150208526,0.8650998688947181
SLC35E2B///SLC35E2,solute carrier family 35 member E2B///solute carrier family 35 member E2,0.04533868106701478,0.8690575790254881,0.9784159980082373
PMCHL1,pro-melanin concentrating hormone like 1 (pseudogene),-0.25458739851169665,0.34758140201359117,0.8650998688947181
IQCE,IQ motif containing E,0.1497138794803793,0.6067923917659469,0.912815932103187
UBBP2,ubiquitin B pseudogene 2,-1.0701763996877955,0.07378417162964274,0.8650998688947181
CTH,cystathionine gamma-lyase,-0.585132860884416,0.11287502944564132,0.8650998688947181
CAMK1G,calcium/calmodulin dependent protein kinase IG,0.0026757604317909664,0.9921863834376967,0.9986568320972202
CYP2B6,cytochrome P450 family 2 subfamily B member 6,-0.1605507316771652,0.5930674620027552,0.9104470725046407
MTAP,methylthioadenosine phosphorylase,-0.3080986630261849,0.3651586352304378,0.8650998688947181
PPIAL4C///PPIAL4A///PPIAL4G,peptidylprolyl isomerase A like 4C///peptidylprolyl isomerase A like 4A///peptidylprolyl isomerase A like 4G,-0.05745027218390014,0.9050769221840529,0.9845457288503372
IGLC1,immunoglobulin lambda constant 1,-0.4278343750982385,0.29559054653671174,0.8650998688947181
VDAC1,voltage dependent anion channel 1,-0.29312068850836387,0.3546492182098139,0.8650998688947181
VDAC1,voltage dependent anion channel 1,-0.18600556111562536,0.16084264639655785,0.8650998688947181
BTBD7,BTB domain containing 7,-0.00519266922032255,0.9849519653024952,0.9978944752669904
YME1L1,YME1 like 1 ATPase,-0.13828016694419126,0.6630027144420025,0.92943825789448
UBBP1,ubiquitin B pseudogene 1,-0.19605231885689187,0.3651743730695083,0.8650998688947181
IGK///IGKC,immunoglobulin kappa locus///immunoglobulin kappa constant,-0.15257775787841568,0.4863942606403915,0.8835795061033649
JRK,Jrk helix-turn-helix protein,-0.5277726705846173,0.31634084759109193,0.8650998688947181
TRAT1,T cell receptor associated transmembrane adaptor 1,0.46814883573840643,0.4074415867525072,0.8695040143984362
IGLJ3///IGLV@///IGLC1,immunoglobulin lambda joining 3///immunoglobulin lambda variable cluster///immunoglobulin lambda constant 1,-0.8554736239123566,0.22020832924284203,0.8650998688947181
TNK1,tyrosine kinase non receptor 1,-0.04256276630319369,0.8397517544524198,0.9719406388536352
NF2,neurofibromin 2,-0.15172758189373328,0.6508574853283267,0.9266801911034442
LOC101928457,uncharacterized LOC101928457,-0.3803987327979956,0.4735834581660623,0.8824762368403773
ARHGAP1,Rho GTPase activating protein 1,-0.08497199974608716,0.8722375480565246,0.9794787578424176
EDN3,endothelin 3,-0.4000447848033711,0.28683851841547997,0.8650998688947181
HADHAP1,"hydroxyacyl-CoA dehydrogenase/3-ketoacyl-CoA thiolase/enoyl-CoA hydratase (trifunctional protein), alpha subunit pseudogene 1",-0.11237739547971927,0.7170386184264462,0.9401133497415651
IGK///IGKC,immunoglobulin kappa locus///immunoglobulin kappa constant,-0.7806669621613171,0.07045480796392367,0.8650998688947181
PTGER4P2-CDK2AP2P2,"PTGER4P2-CDK2AP2P2 readthrough, transcribed pseudogene",-0.2003800735770223,0.3689230864345948,0.8653545768535273
SIGLEC7,sialic acid binding Ig like lectin 7,-0.10112120661253453,0.37431213803434804,0.8656118637783757
TSPY1,"testis specific protein, Y-linked 1",-0.27743804846740966,0.38526882186814626,0.8672904451442797
ACAN,aggrecan,-0.5438508785981914,0.03954806242074039,0.8650998688947181
TSPY1,"testis specific protein, Y-linked 1",-0.15393929726961295,0.3212594973176529,0.8650998688947181
ESR1,estrogen receptor 1,0.04945044211460535,0.8851188952755873,0.9819237310527702
MT1F,metallothionein 1F,-0.11634382967078688,0.7954647631619862,0.9591147409677829
GK,glycerol kinase,-0.5013431880186222,0.4858573249178548,0.8834586418651653
HERPUD1,homocysteine inducible ER protein with ubiquitin like domain 1,0.1363883354251387,0.32240967009129706,0.8650998688947181
IGHM///IGHG1///IGHA1,immunoglobulin heavy constant mu///immunoglobulin heavy constant gamma 1 (G1m marker)///immunoglobulin heavy constant alpha 1,-0.6817769630769407,0.2193391078619783,0.8650998688947181
SMPD1,sphingomyelin phosphodiesterase 1,0.06827755141154628,0.8526648494422511,0.9753235649280588
LDLR,low density lipoprotein receptor,-1.0202944309008828,0.19717807863234996,0.8650998688947181
APC2,"APC2, WNT signaling pathway regulator",-0.20789285164133267,0.5501640321358858,0.89975511857409
UGT2B15,UDP glucuronosyltransferase family 2 member B15,-0.42720013798742135,0.5368655255530839,0.897773672879942
ZFX,"zinc finger protein, X-linked",0.20197773511055428,0.48447080713251744,0.8830770070410543
PTPRB,"protein tyrosine phosphatase, receptor type B",-0.11618277803597397,0.5858278865878613,0.9084211932373043
RARG,retinoic acid receptor gamma,0.09607944155137212,0.8560842993297667,0.9760038953020232
BMS1P20,"BMS1, ribosome biogenesis factor pseudogene 20",-0.31984488782409787,0.34403854602857054,0.8650998688947181
BMS1P20,"BMS1, ribosome biogenesis factor pseudogene 20",-0.7464797191883003,0.031138590327971314,0.8650998688947181
IL2,interleukin 2,-0.23311882792950642,0.5330922293131828,0.8962253022369434
MUC5AC,"mucin 5AC, oligomeric mucus/gel-forming",-0.285402218862248,0.45021324452219147,0.8776917988491968
SPC24,"SPC24, NDC80 kinetochore complex component",-0.2776665700826432,0.4066258836512119,0.8695040143984362
LTK,leukocyte receptor tyrosine kinase,-0.6919443587549333,0.032292710249133244,0.8650998688947181
ZNF259P1///ZPR1,zinc finger protein 259 pseudogene 1///ZPR1 zinc finger,-0.3310553061430804,0.3147431519935453,0.8650998688947181
ZNF259P1,zinc finger protein 259 pseudogene 1,-0.6270538342101891,0.12143668778707703,0.8650998688947181
MUC5AC,"mucin 5AC, oligomeric mucus/gel-forming",-0.031221704261737593,0.9107778256541114,0.9853175269376978
C14orf1,chromosome 14 open reading frame 1,-0.20170145212006632,0.6748480032453189,0.9320754434311493
SMG7,"SMG7, nonsense mediated mRNA decay factor",-0.05674856674267403,0.7240524734003513,0.9423022978903896
ESR1,estrogen receptor 1,-0.34478076594117985,0.1378225690455001,0.8650998688947181
PRDM1,PR/SET domain 1,-0.0793832053897969,0.8746275232638724,0.980002682363506
RASAL2,RAS protein activator like 2,-0.5990928295560445,0.40211252400188946,0.8695040143984362
GCNT1P1,"glucosaminyl (N-acetyl) transferase 1, core 2 pseudogene 1",-0.3620612819747834,0.5682238947355454,0.9023678664633836
CAMSAP2,calmodulin regulated spectrin associated protein family member 2,-0.20924068444895075,0.2566777803204688,0.8650998688947181
N4BP2L1,NEDD4 binding protein 2 like 1,-0.24996150493198635,0.2729778562449228,0.8650998688947181
IGHG1///IGHD///IGHA2///IGH,immunoglobulin heavy constant gamma 1 (G1m marker)///immunoglobulin heavy constant delta///immunoglobulin heavy constant alpha 2 (A2m marker)///immunoglobulin heavy locus,-0.7241439787323606,0.06886457535038958,0.8650998688947181
STAT2,signal transducer and activator of transcription 2,-0.6315309913139466,0.21617404488679415,0.8650998688947181
CYB561,cytochrome b561,0.0786749691256372,0.4659191032254434,0.8807792915811246
RASAL2,RAS protein activator like 2,-0.35314682549808235,0.2043880834813301,0.8650998688947181
GLUL,glutamate-ammonia ligase,-0.3658705422480316,0.07143280534303052,0.8650998688947181
MTRF1L,mitochondrial translational release factor 1 like,0.1923835543232827,0.66508166958905,0.930040121253319
LOC100420758,poly(A) binding protein nuclear 1 pseudogene,0.03885133633241203,0.8639877670022094,0.9775871123521997
BTNL3,butyrophilin like 3,0.07889809863918792,0.6573934184074328,0.9281241707277217
DLG1,discs large MAGUK scaffold protein 1,-0.2857605485509447,0.06980740979071295,0.8650998688947181
CEACAM3,carcinoembryonic antigen related cell adhesion molecule 3,-0.22795004899342047,0.5458230010922807,0.8989686403907594
ACTBP9,"actin, beta pseudogene 9",-0.2102629726541822,0.3476039417587654,0.8650998688947181
IL9R,interleukin 9 receptor,-0.5872592875800576,0.15049682859853303,0.8650998688947181
SLC6A2,solute carrier family 6 member 2,0.17835669100999238,0.5437214233109566,0.8989046052431875
SLC6A2,solute carrier family 6 member 2,0.6319672293446669,0.0769174777366657,0.8650998688947181
MLH3,mutL homolog 3,-0.0047711754755833955,0.9704052018965021,0.9944700161264459
LOC102723407///IGHV4-31///IGHM///IGHG4///IGHG1///IGHA2///IGHA1,putative V-set and immunoglobulin domain-containing-like protein IGHV4OR15-8///immunoglobulin heavy variable 4-31///immunoglobulin heavy constant mu///immunoglobulin heavy constant gamma 4 (G4m marker)///immunoglobulin heavy constant gamma 1 (G1m marker)///immunoglobulin heavy constant alpha 2 (A2m marker)///immunoglobulin heavy constant alpha 1,-0.41636289674541105,0.2661468548187981,0.8650998688947181
WAPL,WAPL cohesin release factor,-0.6959938131099006,0.2636119981415485,0.8650998688947181
DKFZP434A062,uncharacterized LOC26102,-0.16285872589086225,0.30376805547707697,0.8650998688947181
LOC100287387,uncharacterized LOC100287387,-0.15454557287204096,0.5443993335541945,0.8989046052431875
RBM10,RNA binding motif protein 10,-0.28782921140751244,0.4483302943515919,0.8770515641456844
IGHG1,immunoglobulin heavy constant gamma 1 (G1m marker),-0.13725881252199035,0.7252794111397319,0.9423022978903896
BCR,"BCR, RhoGEF and GTPase activating protein",-0.19260895231379588,0.33607354949812374,0.8650998688947181
LOC101060373///NOMO3///NOMO2///NOMO1,uncharacterized LOC101060373///NODAL modulator 3///NODAL modulator 2///NODAL modulator 1,0.20922957127557543,0.288033053041034,0.8650998688947181
SFXN3,sideroflexin 3,0.07695824873588962,0.6872157027048499,0.9350871756125421
IGLV1-44,immunoglobulin lambda variable 1-44,-0.30189234657321373,0.30060346150180833,0.8650998688947181
ASB4,ankyrin repeat and SOCS box containing 4,-0.6172629926244664,0.18126419621467854,0.8650998688947181
ASB4,ankyrin repeat and SOCS box containing 4,-0.2439255828860894,0.5082049858610742,0.8879002957202812
EZR,ezrin,0.14682285433936998,0.6978112339480833,0.9370242035113323
MAST1,microtubule associated serine/threonine kinase 1,-0.16518708243564917,0.4642355835599037,0.8807792915811246
HBB,hemoglobin subunit beta,-0.37103941389367173,0.11544518082007,0.8650998688947181
EZR,ezrin,-0.3654955424964113,0.30944148241870884,0.8650998688947181
IGLL5,immunoglobulin lambda like polypeptide 5,-0.568040158202932,0.050719986680638034,0.8650998688947181
