probe_id,GSM114834,GSM114840,GSM114841,GSM114842,GSM114843,GSM114844,GSM114845,GSM114846,GSM114847,GSM114848,GSM114849,GSM114850,GSM114851,GSM114852,GSM114853,GSM114854,GSM114855
221673_s_at,22.2,17.6,30.1,29.9,18.9,16.2,22.3,20.0,13.8,21.5,28.1,21.1,26.2,20.8,23.0,28.6,30.7
221674_s_at,9.1,5.1,6.5,4.1,22.3,28.5,16.4,21.2,9.3,3.7,10.3,4.4,17.4,6.4,22.8,7.4,24.9
221675_s_at,241.7,214.6,203.3,237.6,236.9,315.2,260.8,234.4,237.3,313.5,239.7,273.8,224.3,256.9,279.3,316.4,230.3
221676_s_at,412.4,399.1,410.1,386.5,277.7,287.0,592.8,563.2,405.8,334.6,375.5,271.5,386.3,359.4,433.0,312.1,622.6
221677_s_at,32.9,35.4,67.1,33.0,35.2,34.1,53.1,37.2,42.9,40.8,55.8,36.4,43.5,33.6,22.9,43.6,34.0
221678_at,11.3,2.6,20.5,2.9,5.6,3.8,46.7,9.6,3.7,2.3,2.8,7.4,1.8,3.3,8.4,9.2,14.7
221679_s_at,27.3,36.3,35.3,17.9,36.5,32.2,25.8,24.1,25.3,26.3,35.2,24.9,46.7,25.9,30.6,32.7,24.1
221680_s_at,24.9,19.8,41.9,45.0,51.9,39.6,44.5,37.1,35.7,45.7,33.9,44.0,32.2,23.7,32.7,44.7,37.0
221681_s_at,2.8,7.3,12.2,12.8,8.7,3.6,6.5,6.7,13.9,5.0,11.7,6.4,8.9,1.6,6.6,9.6,9.3
221682_s_at,1.0,12.5,1.6,2.0,9.7,1.4,5.4,13.3,0.9,1.9,0.8,2.3,1.9,2.3,3.5,10.8,11.7
221683_s_at,15.9,17.0,16.7,23.3,4.3,0.5,2.6,10.5,4.9,14.3,11.2,15.0,7.0,15.5,3.1,2.8,9.8
221684_s_at,17.4,23.9,36.4,29.7,39.4,22.2,48.8,28.3,22.1,32.1,33.6,18.6,27.0,21.4,33.3,22.5,21.3
221685_s_at,2.3,10.1,2.5,3.2,6.2,4.3,5.6,2.1,3.6,4.0,4.0,2.3,2.2,2.2,3.3,3.5,2.9
221686_s_at,28.0,18.0,18.9,11.4,24.0,22.0,27.9,6.6,16.9,16.3,17.9,26.4,46.7,38.9,14.8,20.7,16.1
221687_s_at,21.4,26.1,30.5,30.1,28.1,37.3,49.5,35.1,31.2,37.6,23.4,23.9,31.9,38.8,28.5,33.4,28.5
221688_s_at,205.7,175.7,253.6,236.4,160.9,219.7,138.7,162.2,157.0,125.9,142.4,162.9,265.4,181.1,142.9,121.9,135.5
221689_s_at,295.9,261.9,272.3,351.5,283.6,281.0,260.1,294.0,372.4,338.2,332.4,388.7,220.8,384.9,388.1,386.6,377.5
221690_s_at,5.7,29.6,34.9,22.0,33.0,9.9,27.8,23.0,12.8,38.6,22.8,5.1,9.7,18.5,11.9,15.0,19.7
221691_x_at,691.5,651.5,1118.3,593.6,468.2,424.3,1064.6,721.7,313.8,476.7,673.8,432.2,641.0,624.0,343.6,388.6,328.1
221692_s_at,161.9,96.2,71.7,145.8,151.4,129.1,112.3,70.7,105.5,149.7,110.4,67.1,140.3,120.2,92.6,82.4,96.1
221693_s_at,104.8,110.9,99.2,95.5,142.8,160.1,83.0,90.1,110.9,108.6,124.6,93.4,129.4,108.2,86.4,111.2,103.8
221695_s_at,72.0,53.6,63.4,38.3,66.3,64.2,138.0,52.9,49.8,59.0,56.2,34.5,39.5,46.9,49.1,42.0,31.4
221696_s_at,5.9,17.5,9.4,19.1,31.7,15.9,26.8,23.7,29.6,25.5,14.9,30.0,10.4,13.7,10.2,20.0,12.4
221697_at,22.8,31.1,33.7,28.5,33.2,22.3,38.2,25.3,27.0,23.4,21.1,6.2,25.0,5.2,24.6,28.8,6.4
221698_s_at,42.9,72.1,56.5,39.7,116.5,33.7,159.5,99.9,25.7,61.3,44.4,30.4,33.5,38.3,50.6,44.5,82.4
221699_s_at,201.6,272.3,276.7,186.6,178.2,181.6,100.1,182.6,170.9,179.0,226.6,197.3,248.1,221.3,187.8,161.8,134.8
221700_s_at,2101.2,1654.7,2090.7,1942.4,1439.5,1785.2,1512.0,1553.2,1378.9,1457.2,1654.3,1372.4,1770.4,1472.1,1492.4,1265.1,1281.6
221701_s_at,33.3,28.0,45.3,30.9,53.0,44.8,102.5,39.2,48.0,44.6,32.0,48.1,28.9,24.0,37.4,33.2,53.8
221702_s_at,359.1,342.3,329.5,370.5,240.3,265.3,250.0,288.5,256.5,320.4,328.0,345.4,263.4,373.4,325.5,328.3,284.1
221703_at,6.6,5.5,3.4,2.2,1.7,5.4,3.1,9.5,11.9,2.0,1.2,4.0,1.1,0.7,7.1,6.7,10.0
221704_s_at,29.4,42.2,48.4,37.7,83.3,32.6,67.6,87.3,66.7,40.3,33.0,64.5,41.4,43.8,31.4,40.4,59.3
221705_s_at,78.2,99.2,64.2,73.7,55.5,56.8,84.9,48.3,44.2,57.8,54.1,66.4,35.6,59.1,66.7,46.7,44.4
221706_s_at,59.5,60.4,55.0,69.1,52.5,63.8,53.0,51.0,61.8,60.8,58.6,42.0,72.0,53.7,63.9,56.5,32.0
221707_s_at,14.5,5.4,29.0,24.1,30.7,35.7,16.5,24.0,20.1,18.3,20.7,23.2,19.2,24.4,15.9,19.6,34.0
221708_s_at,99.8,95.2,132.4,87.9,121.5,119.3,73.3,87.6,117.6,136.1,79.1,111.1,96.8,114.2,107.8,95.8,109.7
221709_s_at,6.3,6.2,3.6,3.7,2.6,1.9,10.9,2.2,2.1,3.2,1.7,6.2,3.9,3.0,1.4,1.8,2.1
221710_x_at,41.6,16.0,60.0,40.5,15.7,24.0,14.3,24.6,48.0,36.7,59.5,52.1,44.5,37.3,24.6,34.7,34.7
221711_s_at,135.6,162.4,121.7,129.7,136.5,136.0,113.4,93.5,113.9,126.6,125.8,104.4,154.5,123.4,120.4,100.7,112.3
221712_s_at,53.4,56.3,73.1,53.3,82.2,69.2,81.6,92.0,50.4,60.0,73.5,49.6,79.0,67.7,45.3,50.5,78.1
221713_s_at,32.9,4.2,6.1,13.0,5.9,6.1,30.3,20.3,18.0,7.5,14.5,15.5,11.8,24.8,20.2,26.9,10.9
221714_s_at,4.3,3.1,6.1,2.6,3.6,4.1,14.4,5.4,19.9,5.3,3.1,3.8,3.7,5.2,4.1,5.7,9.7
221715_at,6.9,1.6,7.7,5.4,4.4,8.8,7.3,24.0,8.7,11.6,12.4,3.8,4.5,26.2,1.5,1.8,3.8
221716_s_at,35.1,36.6,49.3,44.7,75.3,43.2,70.9,31.5,55.2,80.8,33.2,40.2,39.4,44.1,47.6,43.9,49.8
221717_at,45.7,33.6,29.1,32.6,135.7,75.7,88.2,65.5,86.3,38.4,48.8,105.2,48.7,52.2,61.3,80.3,58.0
221718_s_at,136.4,164.9,225.8,150.2,204.8,108.2,251.2,316.3,158.0,135.2,134.4,201.4,189.0,152.9,135.4,158.2,215.0
221719_s_at,5.5,7.6,5.8,5.7,8.0,7.6,24.5,6.0,29.9,6.3,13.9,12.7,22.5,8.2,5.7,17.9,3.7
221720_s_at,1.6,1.9,1.5,1.6,1.4,1.4,6.3,1.1,1.4,1.7,1.2,1.8,0.9,0.9,1.5,1.5,1.3
221721_s_at,0.6,0.4,0.6,0.5,0.6,0.5,6.1,0.6,0.5,0.9,0.7,0.5,0.6,0.4,0.4,0.4,0.7
221722_x_at,0.9,1.1,3.9,3.1,4.2,4.6,11.2,3.2,4.5,4.8,4.1,3.8,1.4,3.6,3.4,4.3,2.6
221723_s_at,14.5,24.1,26.4,21.3,29.5,25.3,23.9,26.1,22.0,27.1,19.6,11.7,14.7,30.2,32.2,30.0,33.8
221724_s_at,21.8,16.0,10.2,11.4,6.9,3.4,14.4,30.0,18.5,3.2,12.3,4.3,18.2,6.6,7.1,7.9,50.4
221725_at,315.8,304.8,216.2,313.3,318.9,424.9,197.9,163.8,255.4,289.9,373.4,372.7,367.4,418.8,380.2,334.0,278.3
221726_at,1017.2,1017.5,1150.9,917.0,902.2,998.3,829.3,983.9,572.5,741.8,954.1,999.4,950.7,1108.8,978.8,824.0,731.5
221727_at,319.3,292.4,208.9,223.9,195.9,223.0,226.4,301.0,334.6,207.4,207.9,292.7,207.2,221.0,251.7,262.8,214.8
221728_x_at,497.3,566.4,739.8,617.2,343.1,701.7,246.2,377.5,318.1,771.3,656.9,557.0,540.1,581.1,384.4,635.0,262.2
221729_at,453.1,420.7,1446.6,473.0,344.0,433.3,367.0,448.2,423.2,517.9,423.1,562.1,392.2,461.8,426.5,425.0,494.5
221730_at,275.6,228.5,872.1,226.3,160.8,176.8,184.1,193.6,277.2,248.0,184.5,316.3,180.4,205.6,209.0,155.3,261.6
221731_x_at,312.7,294.9,739.2,165.9,246.9,181.4,933.0,1044.9,339.8,205.1,130.9,234.0,292.5,155.7,215.8,203.2,899.6
221732_at,20.9,24.6,24.6,17.6,21.5,27.3,30.5,44.5,28.7,23.6,22.2,30.2,16.9,32.8,32.6,28.9,65.2
221733_s_at,40.5,35.4,39.9,33.4,70.4,57.7,58.1,40.5,55.6,68.1,39.9,41.4,44.2,50.3,49.5,67.0,59.9
221734_at,143.0,123.4,118.6,84.3,72.1,48.6,31.7,52.1,35.3,64.0,45.3,95.8,58.9,94.5,121.1,52.7,72.9
221735_at,131.3,157.4,183.4,132.6,83.6,130.0,25.2,97.2,31.2,130.0,141.8,122.4,133.9,132.2,63.1,84.1,17.8
221736_at,120.7,151.8,185.7,163.7,143.5,172.6,138.3,147.2,126.2,152.2,158.6,180.3,161.2,195.0,162.8,159.5,117.8
221737_at,166.9,119.7,89.8,126.9,74.7,120.0,109.9,86.7,122.7,115.3,108.0,104.6,87.2,101.7,128.8,119.8,125.8
221738_at,31.6,35.3,40.2,45.4,64.0,51.1,59.2,41.4,46.1,44.8,40.0,39.1,28.9,35.2,41.0,45.9,38.1
221739_at,197.8,200.7,219.6,205.2,188.4,220.9,168.4,219.5,157.7,181.8,196.2,180.2,220.3,200.3,165.9,198.0,156.6
221740_x_at,39.2,39.8,55.5,54.4,31.4,49.0,41.5,22.7,42.7,39.7,67.9,35.6,47.6,36.2,33.9,40.2,36.7
221741_s_at,215.0,216.6,321.7,207.9,236.2,248.7,299.3,241.4,185.2,249.7,196.4,240.2,204.1,205.1,201.4,231.5,188.1
221742_at,89.1,94.9,90.8,83.4,95.1,108.8,76.1,85.9,67.7,110.5,107.0,105.0,96.0,97.8,66.0,94.0,81.1
221743_at,376.0,355.1,364.0,444.6,335.5,294.9,250.1,328.0,276.9,423.9,314.8,385.9,411.8,399.6,345.0,414.7,362.3
221744_at,50.3,51.9,61.7,64.3,57.1,56.0,53.3,49.5,67.6,65.7,73.2,37.7,73.8,57.5,42.7,56.9,57.3
221745_at,79.0,70.6,70.8,71.4,74.6,79.3,73.5,62.0,39.0,82.1,75.6,73.6,68.8,71.9,72.6,63.5,48.7
221746_at,75.0,70.4,78.2,64.6,39.5,32.9,92.4,36.9,32.3,52.0,88.0,67.8,59.4,83.2,83.6,58.0,60.1
221747_at,871.8,717.5,371.0,1147.3,719.0,958.3,501.6,695.2,1297.8,874.4,843.3,1014.2,1301.5,1017.3,1452.5,1128.6,926.5
221748_s_at,1795.0,1675.5,1054.5,2343.1,1655.4,2105.5,1355.7,1601.9,2603.1,2071.9,2043.9,2030.0,2259.9,2160.2,2501.0,2286.3,2084.2
221749_at,326.8,273.8,264.2,235.9,218.4,247.7,235.6,315.3,228.5,234.0,239.7,223.9,154.8,220.5,231.9,250.2,206.9
221750_at,45.1,34.6,35.9,49.8,50.0,56.4,76.3,78.6,72.6,56.1,62.2,54.4,38.2,43.7,50.7,57.5,80.7
221751_at,219.7,167.3,226.0,238.6,200.3,204.7,224.8,261.4,208.0,202.8,232.9,236.5,173.5,199.2,172.7,228.3,255.5
221752_at,98.9,109.1,142.0,132.1,159.1,115.5,233.9,191.2,270.3,131.1,129.5,163.2,140.5,128.1,132.1,117.0,219.6
221753_at,140.0,162.0,212.0,199.4,204.9,172.4,293.6,247.9,245.4,189.8,146.0,191.2,179.1,183.5,175.5,133.0,271.3
221754_s_at,1.7,16.9,5.5,2.4,7.7,20.3,7.6,6.4,23.6,16.6,24.4,10.8,20.2,30.6,1.2,16.4,18.4
221755_at,1.8,3.0,5.7,4.0,34.3,19.0,26.2,7.9,28.6,28.1,23.7,23.0,6.3,21.2,2.5,2.8,33.3
221756_at,197.2,250.4,169.2,270.0,133.1,198.3,116.5,115.8,114.2,176.8,143.7,129.7,202.3,174.1,215.1,160.6,18.7
221757_at,170.4,200.7,202.1,284.3,162.0,104.6,118.3,119.7,124.0,153.3,156.9,107.5,148.9,138.2,177.7,101.9,89.6
221758_at,25.2,23.0,18.9,35.6,34.5,35.1,11.6,20.2,25.8,27.8,26.6,16.1,29.0,35.0,19.0,37.2,40.4
221759_at,43.8,50.3,18.6,29.9,14.0,23.1,32.4,25.3,81.2,37.8,35.3,72.1,56.5,87.5,74.1,41.3,56.4
221760_at,770.4,774.3,630.4,805.9,473.3,587.4,456.5,577.5,714.5,664.1,580.3,492.8,471.2,585.8,653.1,728.1,445.7
221761_at,139.5,186.9,191.0,135.1,164.1,117.0,125.5,141.0,115.8,132.3,140.4,133.6,115.8,140.8,143.5,141.4,96.6
221762_s_at,33.8,52.2,38.1,60.3,76.4,80.4,42.3,41.0,61.2,96.1,90.9,93.6,42.0,94.9,88.9,84.2,76.6
221763_at,182.7,154.9,167.8,160.3,156.3,153.1,307.4,352.3,290.5,172.7,146.7,177.9,111.8,111.3,119.9,128.8,286.9
221764_at,80.2,93.7,90.1,63.9,297.9,240.2,88.5,110.4,151.1,95.2,75.0,93.3,78.9,85.6,105.4,115.9,242.2
221765_at,47.5,37.8,56.2,36.1,60.2,19.8,265.1,230.1,98.4,42.9,36.1,149.3,22.8,29.8,66.4,105.1,189.8
221766_s_at,220.9,200.0,275.0,220.6,134.2,209.1,286.9,268.6,113.8,248.4,223.7,168.9,219.5,183.1,183.1,189.4,173.8
221767_x_at,294.5,342.7,309.0,353.7,448.4,377.1,229.8,317.5,373.1,376.0,217.6,316.0,400.8,325.3,299.0,300.3,310.6
221768_at,121.7,155.9,192.5,206.5,168.6,237.6,222.8,270.4,242.9,224.4,176.5,155.8,184.6,158.0,73.9,154.5,168.3
221769_at,25.8,19.4,12.9,33.0,37.6,32.0,38.5,35.4,39.2,48.9,20.5,30.2,32.0,37.6,31.5,19.0,34.3
221770_at,68.3,58.4,49.6,50.4,45.4,48.1,55.3,33.1,36.8,44.5,52.2,40.8,33.8,36.2,54.0,53.7,49.9
221771_s_at,78.3,85.0,91.1,110.1,136.0,165.6,36.4,75.0,86.5,161.6,153.2,129.9,104.9,151.4,77.3,128.7,64.2
221772_s_at,7.7,4.3,3.7,6.7,4.7,5.3,10.7,3.3,4.0,3.6,8.1,4.2,5.6,3.6,4.3,4.3,3.9
221773_at,413.8,392.9,530.8,327.1,252.0,391.8,496.8,524.8,412.9,406.7,441.5,463.2,312.8,364.5,381.8,381.4,472.1
221774_x_at,98.1,87.6,137.0,117.6,108.4,98.4,65.0,45.5,77.6,130.8,104.3,67.9,80.3,85.0,60.8,84.8,50.0
221775_x_at,2752.4,2444.5,2679.1,2774.6,2030.7,2003.4,1868.3,2495.5,1912.7,1820.5,2233.2,2056.0,2484.0,2498.8,2222.1,2114.5,1887.8
221776_s_at,121.7,141.1,106.4,121.0,111.9,116.9,75.6,86.2,95.6,100.8,135.1,105.4,137.8,135.6,111.2,110.3,83.6
221777_at,9.8,10.5,10.2,5.4,7.0,16.7,19.4,4.3,8.1,7.1,13.1,13.9,5.6,14.4,16.1,9.0,9.4
221778_at,124.4,171.6,202.6,106.7,134.8,76.5,97.1,137.5,95.9,95.1,118.9,106.3,130.2,123.6,118.9,154.9,113.5
221779_at,10.0,14.3,10.9,8.8,21.3,29.5,28.2,32.8,20.1,29.1,9.6,19.6,11.1,19.6,17.1,17.3,24.7
221780_s_at,57.8,57.6,11.3,29.7,52.9,53.2,81.6,63.9,64.2,34.6,28.3,44.2,65.0,32.3,40.3,54.3,45.1
221781_s_at,40.3,41.2,64.2,26.6,40.1,28.2,27.0,19.9,6.0,11.9,37.0,20.7,49.0,10.6,5.3,2.2,5.1
221782_at,40.8,27.1,39.1,45.3,33.0,50.8,34.4,21.0,27.3,34.6,39.5,27.6,35.4,23.5,19.2,27.4,26.2
221783_at,12.2,15.2,17.8,16.4,18.4,18.4,17.3,17.6,20.6,17.6,38.0,55.0,33.7,81.3,72.1,55.4,98.0
221784_at,3.3,5.3,4.0,4.1,6.3,6.3,16.3,7.7,8.7,5.5,6.5,4.3,5.9,7.1,4.2,7.5,8.7
221785_at,21.4,21.9,22.4,22.7,61.2,50.0,47.2,34.0,37.4,45.5,52.7,29.2,26.7,30.9,40.2,41.3,45.5
221786_at,143.6,155.3,132.1,142.6,114.4,146.1,91.0,116.0,152.6,133.7,168.6,111.8,127.5,143.3,150.9,133.7,112.5
221787_at,127.4,113.4,76.2,90.1,77.7,90.0,93.8,65.4,77.0,79.7,134.2,76.0,74.7,87.7,105.5,74.2,71.9
221788_at,56.6,59.4,74.1,70.2,67.9,54.0,86.9,64.0,40.4,61.9,77.5,81.1,47.3,87.8,70.3,82.3,63.6
221789_x_at,37.2,55.8,64.0,43.9,73.6,88.3,53.3,56.0,52.0,64.9,65.1,47.1,57.9,42.9,48.8,40.2,51.2
221790_s_at,35.8,28.6,4.4,29.5,4.3,23.4,14.2,5.7,35.2,38.5,33.1,31.0,37.2,27.5,17.1,6.6,5.4
221791_s_at,2091.9,1562.7,1460.8,1710.7,1005.0,1170.2,1819.7,1658.5,1605.6,1161.6,1497.1,1514.1,1677.6,1808.4,1340.1,1123.7,1225.3
221792_at,88.2,97.4,93.1,111.3,146.9,159.8,115.0,87.4,112.0,155.3,80.3,119.7,98.9,139.9,135.0,146.4,121.0
221793_at,2.0,3.2,4.7,1.9,3.2,3.8,16.9,2.7,3.6,5.1,4.7,4.4,4.1,1.6,2.9,5.9,1.6
221794_at,77.5,79.8,79.3,76.5,105.2,85.7,86.9,69.3,116.1,125.7,77.4,96.4,100.3,102.7,85.4,95.7,95.5
221795_at,447.2,316.2,167.4,333.7,224.1,348.8,176.7,232.9,512.4,269.8,263.1,525.9,313.3,281.4,560.8,392.3,352.6
221796_at,453.3,289.0,214.4,321.4,219.1,414.2,280.0,213.3,457.4,260.6,271.4,353.0,307.4,232.0,370.6,316.0,254.8
221797_at,26.5,16.8,3.4,4.2,2.6,7.2,5.6,5.2,2.5,7.1,9.6,2.3,13.0,2.6,6.1,5.6,4.5
221798_x_at,3510.5,3265.1,4549.3,3880.6,2654.2,2927.7,3350.3,3592.0,2725.1,2494.3,3542.7,3321.8,3265.2,3469.4,3092.3,2939.2,3475.2
221799_at,9.9,18.6,29.2,6.4,18.7,3.1,18.1,13.9,5.1,6.2,5.5,7.9,9.0,7.5,4.4,5.9,10.1
221800_s_at,69.0,60.6,66.2,51.6,74.8,49.3,58.2,47.4,33.4,55.8,52.8,66.5,47.4,42.1,44.5,35.1,50.4
221801_x_at,1.1,0.7,16.8,1.5,1.7,1.0,12.5,2.3,0.9,1.6,1.0,1.3,5.1,2.1,1.3,2.2,5.6
221802_s_at,132.8,166.6,73.8,113.5,69.0,63.5,55.1,77.0,52.9,117.8,62.5,62.1,67.1,76.7,107.3,84.9,62.0
221803_s_at,63.2,51.0,54.3,55.6,93.5,62.2,45.4,54.0,65.3,46.3,41.0,38.8,45.0,37.0,41.6,54.9,46.3
221804_s_at,369.6,221.2,230.9,349.2,281.2,301.6,187.3,257.6,257.5,259.5,279.6,282.9,321.6,320.7,316.1,294.7,249.7
221805_at,4.2,6.7,21.4,8.3,8.2,1.9,9.9,4.0,2.9,5.6,0.5,1.9,3.9,1.4,11.4,1.9,8.0
221806_s_at,249.6,288.3,333.3,292.1,299.3,306.0,193.4,202.6,209.5,328.5,314.7,329.5,374.2,348.2,249.4,328.5,211.2
221807_s_at,5.0,2.8,4.3,2.9,19.8,4.9,17.6,10.6,6.9,5.4,5.8,3.4,3.9,6.5,10.4,4.2,14.2
221808_at,267.8,219.2,205.5,254.9,178.3,173.8,175.8,159.7,200.4,251.8,184.4,159.0,178.1,205.2,176.2,185.2,160.8
221809_at,21.9,3.5,3.7,4.2,4.4,12.0,7.6,4.3,4.2,5.3,19.6,4.5,28.1,5.8,17.8,4.5,4.8
221810_at,4.1,3.7,50.5,4.4,6.2,3.3,10.5,19.7,4.1,6.7,4.6,4.2,5.3,3.3,3.3,4.3,4.6
221811_at,18.7,27.9,50.5,30.6,43.9,35.6,34.9,25.7,37.3,28.8,31.2,35.3,32.7,28.8,36.4,32.1,26.2
221812_at,20.9,6.6,43.1,9.4,6.6,15.2,15.2,5.3,8.3,7.4,20.6,42.0,39.1,22.6,13.0,9.3,20.1
221813_at,58.7,47.7,70.7,77.3,114.0,75.7,39.7,54.5,84.3,123.8,79.8,105.5,71.1,77.4,83.3,92.1,76.1
221814_at,157.7,201.8,200.2,145.6,298.6,311.8,269.9,219.1,330.6,350.7,297.0,374.5,270.6,278.9,268.1,261.7,210.3
221815_at,27.6,33.5,76.8,26.8,46.6,15.5,16.4,42.1,17.2,29.8,16.5,35.9,29.0,39.9,46.0,30.3,52.4
221816_s_at,250.5,277.2,244.4,216.4,141.2,176.4,122.4,157.7,151.7,223.4,242.8,285.9,237.6,236.5,207.8,154.0,169.8
221817_at,95.4,103.7,168.7,102.2,139.1,155.1,231.1,103.9,114.8,154.5,105.8,106.3,112.0,107.6,112.2,112.7,85.7
221818_at,38.1,60.0,68.5,61.0,62.3,75.2,28.2,43.8,43.0,66.8,66.3,49.4,57.6,60.1,51.7,56.6,69.5
221819_at,134.3,122.2,166.4,168.4,193.0,128.9,145.9,121.6,195.9,115.0,174.3,114.6,135.2,153.7,144.6,133.0,170.3
221820_s_at,84.1,89.3,71.9,79.7,76.3,92.3,33.3,67.0,37.3,101.3,89.1,110.3,73.7,75.4,83.5,105.5,93.5
221821_s_at,88.4,104.9,79.6,104.0,68.7,115.1,79.7,113.9,96.3,83.9,93.4,84.3,99.3,104.5,83.0,79.5,90.0
221822_at,63.0,71.9,85.6,68.4,45.3,56.9,97.9,42.4,45.2,66.9,74.7,53.8,79.6,65.5,64.6,51.9,50.6
221823_at,64.6,60.8,37.6,130.8,77.5,66.4,158.8,102.7,101.7,61.6,78.9,57.7,148.3,52.1,121.6,105.6,99.1
221824_s_at,131.4,156.2,94.4,117.8,111.8,184.0,60.1,66.7,59.4,121.4,105.2,139.6,148.6,127.3,118.4,121.8,80.5
221825_at,146.1,112.7,157.8,134.4,105.0,167.1,81.2,84.0,73.3,179.5,134.6,131.4,112.8,115.7,92.1,88.7,83.5
221826_at,32.6,43.9,44.5,44.8,28.5,42.1,19.9,44.0,32.9,46.0,45.6,29.2,37.9,26.9,22.9,30.1,37.1
221827_at,141.0,139.1,123.1,150.8,135.7,133.5,141.3,112.9,142.9,204.3,129.4,118.3,131.0,154.8,165.2,155.0,151.7
221828_s_at,10.2,4.0,3.3,2.2,6.7,13.6,5.5,2.1,8.7,9.5,2.8,2.4,3.0,4.7,2.2,3.3,3.5
221829_s_at,881.8,715.4,783.4,688.3,345.3,259.1,460.2,548.8,560.1,637.1,551.0,683.8,448.5,695.7,650.3,480.1,449.4
221830_at,435.6,475.3,423.4,459.6,223.2,200.9,282.8,274.1,302.8,320.0,246.4,457.5,308.2,390.0,453.3,271.3,294.1
221831_at,65.9,14.5,112.2,47.4,45.6,17.4,73.8,59.8,38.5,18.0,39.7,61.6,44.0,58.1,75.4,51.2,47.7
221832_s_at,45.1,68.5,73.3,37.4,34.2,36.0,79.9,57.5,48.4,70.2,38.2,67.1,39.8,104.1,67.8,73.4,113.6
221833_at,59.0,38.9,72.4,64.0,45.0,68.4,70.5,62.0,58.7,71.9,63.8,82.0,104.6,63.2,58.5,64.0,45.8
221834_at,126.5,117.2,140.7,119.7,100.0,117.5,81.5,107.9,97.8,155.8,131.3,142.6,193.3,162.1,82.9,134.3,117.2
221835_at,9.3,19.9,32.8,15.6,24.7,6.6,19.0,6.6,11.4,32.7,30.1,7.1,18.7,8.1,22.0,12.2,8.0
221836_s_at,34.5,40.2,52.4,41.2,61.7,68.8,77.5,59.0,51.9,60.2,46.4,61.4,46.2,53.8,31.9,38.9,54.7
221837_at,1.1,1.0,2.9,1.1,1.8,3.8,10.8,2.1,3.9,1.8,3.2,4.5,3.3,7.3,2.6,2.8,1.7
221838_at,13.6,19.1,32.5,16.1,37.0,42.9,12.8,15.2,36.5,56.3,26.4,27.0,36.5,44.9,25.9,35.5,24.8
221839_s_at,138.9,162.1,162.1,123.1,117.3,136.5,202.9,117.9,112.8,148.4,190.2,242.3,158.1,228.6,244.4,179.7,249.2
221840_at,193.8,215.1,206.3,185.8,311.6,155.0,550.8,456.0,440.2,205.2,152.4,180.6,169.7,150.8,128.0,136.3,363.1
221841_s_at,391.1,346.8,153.9,241.5,1869.4,386.1,2046.4,2088.0,2345.3,239.6,388.4,1516.3,1120.9,350.6,596.9,883.2,1307.5
221842_s_at,62.5,63.1,63.0,66.6,104.3,87.1,81.9,59.1,91.0,83.0,87.9,104.3,72.3,69.2,77.9,97.0,95.3
221843_s_at,35.6,36.6,13.5,26.3,16.2,10.3,14.0,7.8,7.3,15.5,25.2,43.2,18.5,43.6,20.4,18.4,5.2
221844_x_at,370.3,360.1,311.5,327.1,334.2,322.1,353.2,289.0,344.9,343.4,366.8,318.6,256.4,316.6,320.9,268.3,368.0
221845_s_at,3.0,14.7,6.3,5.4,2.5,10.8,10.7,5.8,4.7,1.7,11.3,7.1,7.6,5.1,11.6,9.5,8.6
221846_s_at,34.3,23.9,13.2,18.0,104.4,32.5,26.2,67.2,84.1,24.8,52.8,80.6,46.1,78.1,69.3,98.6,116.5
221847_at,158.6,143.8,95.6,105.1,63.2,76.4,38.0,95.9,65.5,92.1,100.5,104.4,111.7,91.3,87.0,67.6,66.5
221848_at,7.6,20.1,9.9,5.3,15.2,8.9,16.8,22.6,8.0,33.8,10.7,5.9,25.7,13.2,3.7,5.8,12.3
221849_s_at,4.4,6.1,4.8,4.7,6.3,4.8,13.3,3.3,4.5,3.8,25.6,23.0,12.4,12.7,7.2,4.4,4.2
221850_x_at,161.4,154.9,255.6,209.4,199.3,240.7,161.7,142.7,86.2,281.9,224.3,182.2,177.2,173.6,125.5,204.5,154.8
221851_at,11.7,23.4,7.3,30.6,47.4,38.0,22.2,7.6,29.4,38.3,59.2,37.1,25.6,37.4,36.0,41.2,37.5
221852_at,1.8,2.2,4.1,2.5,3.7,3.4,12.8,2.6,2.1,1.7,2.2,2.1,3.1,3.4,4.1,3.0,6.7
221853_s_at,119.5,142.0,204.8,187.5,209.3,207.6,159.0,170.0,234.7,195.8,201.7,199.8,226.5,214.5,255.4,153.6,192.2
221854_at,1.3,1.4,2.1,1.8,3.0,2.0,8.5,2.4,4.1,2.3,2.3,2.4,2.3,1.9,4.8,1.8,3.0
221855_at,90.7,92.3,109.0,93.3,137.1,144.9,133.9,93.7,108.3,140.5,98.2,102.5,105.4,128.4,116.3,146.1,114.8
221856_s_at,193.8,214.7,200.0,265.8,273.5,157.8,84.0,140.1,157.8,219.4,143.8,208.4,199.5,213.5,166.5,155.5,125.3
221857_s_at,49.7,56.0,67.2,49.3,79.2,79.6,82.6,55.7,44.2,72.5,57.1,50.8,54.1,46.3,36.5,47.6,54.7
221858_at,107.5,130.9,116.1,127.9,91.7,93.7,103.7,82.9,64.8,142.7,113.6,80.1,100.2,94.2,98.1,88.0,42.6
221859_at,46.0,42.9,54.8,51.0,99.0,95.5,94.5,66.2,84.0,74.0,50.4,67.1,46.5,57.5,61.2,72.8,75.4
