Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
ChEA_2016,IRF8 21731497 ChIP-ChIP J774 Mouse,5/319,0.523227937657828,0.7842755170070541,0,0,1.0464212458166902,0.6778068913579472,NCKAP1;DENND2A;ATRX;VEZF1;HTATIP2
ChEA_2016,DROSHA 22980978 ChIP-Seq HELA Human,7/456,0.5286125989271372,0.7842755170070541,0,0,1.0243240572527497,0.6530060155160614,CNTNAP2;KCNB1;ACOX1;CELF2;VEZF1;CD46;HIST1H1C
ChEA_2016,RUNX1 26923725 Chip-Seq HPCs Mouse,13/859,0.5270768490922005,0.7842755170070541,0,0,1.0094727391042908,0.6464753439619374,SCARB1;RRM1;SP140;NCOA3;CSTF2T;EXT1;FEZ2;TLK1;FYN;SERINC3;TEAD1;SKAP2;VAMP3
ChEA_2016,SCL 19346495 ChIP-Seq HPC-7 Human,4/252,0.5246295305950833,0.7842755170070541,0,0,1.0599389712292937,0.6837273293846787,PIK3R1;RREB1;CUEDC1;SKAP2
ChEA_2016,YY1 21170310 ChIP-Seq MESCs Mouse,7/464,0.5470751700241476,0.792573594841362,0,0,1.005974563296764,0.606772735403574,HEXIM1;ATF7IP;RRM1;BAD;SP140;CSTF2T;KLHDC10
ChEA_2016,SETDB1 19884257 ChIP-Seq MESCs Mouse,35/2353,0.5483427316806829,0.7926044939748054,0,0,0.9903951031305452,0.595083616705482,WRB;SDC3;NPR3;CHD4;PPP1R9A;MTDH;CST3;YY1;UCHL1;AKAP10;SPIN1;RGS20;TNPO1;TNS3;RNF130;ZC3H14;MEST;BPTF;HIST1H1C;RAB2A;ATF7IP;NCOA3;EBF2;WWP1;NR1D2;ALDH4A1;ALDH3A2;EXT2;ZEB1;GNAQ;SCLY;SYNC;FERMT2;SKAP2;ALDH9A1
ChEA_2016,HOXB4 20404135 ChIP-ChIP EML Mouse,27/1824,0.5586580448157857,0.8024607408130843,0,0,0.985323524555578,0.5736728155690869,GMFB;POP4;CHD4;CLCN3;ATP2C1;TOB1;MTDH;SCPEP1;NIPBL;DNAJB4;ARL6IP5;SLC39A6;BBX;FBXO9;HEXIM1;GSTM1;ATRX;ATP11B;PHKB;MINA;MRPL24;LSM4;EXT2;WNK1;TRIM16;DYNLRB1;TRIM33
ChEA_2016,SMAD 19615063 ChIP-ChIP OVARY Human,2/124,0.5574242497188195,0.8024607408130843,0,0,1.0770161733964132,0.6294391188263228,NFAT5;SMAD3
ChEA_2016,PPARD 23176727 ChIP-Seq KERATINOCYTES Mouse,3/194,0.5589467109751515,0.8024607408130843,0,0,1.0317309217832775,0.600159052935912,SLC4A4;HTATIP2;ALDH9A1
ChEA_2016,CDX2 19796622 ChIP-Seq MESCs Mouse,5/334,0.564075313321766,0.8079997731365837,0,0,0.9979393127608056,0.5713876195952949,SCRN1;PHACTR2;F11R;EPX;PAPSS2
ChEA_2016,SOX2 18692474 ChIP-Seq MESCs Mouse,49/3319,0.5732117217886339,0.819241921477688,0,0,0.9808716205514334,0.5458551877844948,CNTNAP2;QPRT;ZBTB20;TMEM140;PPP1R9A;EEA1;LASP1;ARL6IP5;SPIN1;MLX;TLK1;TNS3;FBXO9;HIST1H1C;LYPLA1;NCOA3;DENND2A;ATRX;GTPBP6;EBF2;ANXA11;CACYBP;VEZF1;ALDH3A2;TCTA;IL6ST;RTN3;NFAT5;PCOLCE2;CSTF2T;CLCN3;AURKA;CST3;RREB1;GSTM3;NQO1;MOAP1;USP22;WWP1;MRPL24;EXT1;SETX;ALDH4A1;WNK1;PKN2;TCF4;GRSF1;SLC25A36;BMPR1A
ChEA_2016,LYL1 20887958 ChIP-Seq HPC-7 Mouse,11/752,0.5770447243871206,0.8228709522650419,0,0,0.9738499829557924,0.5354572957527183,COMMD9;PRIM1;GNAQ;ERAP1;TLL1;UQCR10;F11R;SYNC;PDE8B;RNF130;CUEDC1
ChEA_2016,IGF1R 20145208 ChIP-Seq DFB Human,2/129,0.5789267944347257,0.8237079222829654,0,0,1.0343497331289964,0.565354095046292,CNTNAP2;SPTAN1
ChEA_2016,KDM6A 18722178 ChIP-ChIP U937 AND SAOS2 Human,7/479,0.5808436672463441,0.8245905633229349,0,0,0.9732457916353328,0.5287387776514112,COMMD9;CAPZA1;VPS4B;TPR;CSTF2T;VLDLR;TROVE2
ChEA_2016,TP53 18474530 ChIP-ChIP U2OS Human,12/827,0.588284851060062,0.8298645659261945,0,0,0.9654907975460124,0.5122353572324095,NTRK2;CHL1;HSPA4;TLK1;TLL1;CD36;NBN;TEAD1;SPTAN1;SMAD5;TOB1;ZCCHC2
ChEA_2016,CIITA 18437201 ChIP-ChIP Raji B and iDC Human,1/59,0.5905776755763663,0.8298645659261945,0,0,1.1326259946949602,0.5965021351453189,CACYBP
ChEA_2016,SMAD2/3 21741376 ChIP-Seq ESCs Human,29/2000,0.6054793457184178,0.8298645659261945,0,0,0.9625567031926028,0.4829482216164448,RTN3;NFAT5;ZFYVE9;KIAA1033;TOB2;LRP6;SCPEP1;PDZD2;SCRN1;UBXN4;TNPO1;TNS3;PAK2;PTRF;AKTIP;EBF2;ANXA11;WIPI2;MED13L;TJP1;CAPZA1;FEZ2;TCF4;MXRA7;ESYT1;CDK13;FBXL5;RHOQ;SIDT2
ChEA_2016,TP63 22573176 ChIP-Seq HFKS Human,62/4229,0.6038144515349712,0.8298645659261945,0,0,0.9710611386383208,0.4898890099145967,NCKAP1;SCARB1;UBE2D4;ZFYVE9;FAM69A;WASL;ITGAE;F11R;TMEM140;SCPEP1;SCRN1;MLX;SLC39A6;ME1;BBX;NEK1;TLK1;ANKS1A;TEAD1;HRAS;ANKRD46;AKTIP;DENND2A;ATRX;ANXA11;ATP11B;PEX1;COX7A2L;ZNF358;FKBP9;CD46;RHOQ;NFAT5;VPS4B;ZBTB48;UQCR10;SLC5A3;MYL12B;STK3;AURKA;COMMD9;PDZD2;BAG5;DNAJB4;CTNNA1;RREB1;RNF130;ZC3H14;KCNB1;BAD;CAV1;ERAP1;PARVA;LSM4;KTN1;ALDH4A1;MSRA;GNAQ;SSPN;TCF4;ESYT1;DYNLRB1
ChEA_2016,TAL1 26923725 Chip-Seq MACROPHAGESS Mouse,1/61,0.6028042868087103,0.8298645659261945,0,0,1.0947603121516165,0.5541268362844779,MON1B
ChEA_2016,EWS-ERG 20517297 ChIP-Seq CADO-ES1 Human,15/1038,0.5967093146401468,0.8298645659261945,0,0,0.9608993157380256,0.4961365259197025,HEXIM1;GMFB;GSTM1;UBE3A;VLDLR;EPX;TROVE2;NSL1;KCNV2;CHL1;PHACTR2;RGS20;CDK13;SLC25A36;BPTF
ChEA_2016,IRF1 21803131 ChIP-Seq MONOCYTES Human,5/345,0.5928788689618976,0.8298645659261945,0,0,0.9651046859421736,0.504523114290188,INPP4A;ERAP1;ZBTB20;TMEM140;TNS3
ChEA_2016,DMRT1 21621532 ChIP-ChIP FETAL Ovary,2/132,0.5914573377734789,0.8298645659261945,0,0,1.010325245224574,0.530588188533751,NPM3;TOB1
ChEA_2016,TTF2 22483619 ChIP-Seq HELA Human,22/1512,0.59135732864278,0.8298645659261945,0,0,0.9671672058326494,0.5080866170370256,CSTB;CNTNAP2;RRM1;GMFB;PRIM1;DNAJB14;TOB2;MRPL24;TROVE2;NSL1;LRP6;ALDH4A1;RMND5B;PTP4A2;LASP1;GRK4;ACOX1;CAPZA1;DNAJB4;SLC39A6;KIF20B;KLHDC10
ChEA_2016,KLF4 19829295 ChIP-Seq ESCs Human,29/2000,0.6054793457184178,0.8298645659261945,0,0,0.9625567031926028,0.4829482216164448,ZFAND6;SDC3;PIK3R1;VLDLR;LRP6;SCPEP1;LASP1;SCRN1;SESN1;ZNF329;RREB1;TEAD1;SPTAN1;SMAD2;NTRK2;GSTM1;HSPA4;BAD;LSM4;PIAS1;SETX;RASA1;FEZ2;PKN2;STAMBP;CD46;IL6ST;FERMT2;SIDT2
ChEA_2016,RELA 24523406 ChIP-Seq FIBROSARCOMA Human,17/1182,0.6067406024460384,0.8298645659261945,0,0,0.9557166472042342,0.4775275719004402,NQO1;NFAT5;CAV1;WWP1;VEZF1;F11R;EHBP1;KTN1;YY1;PTP4A2;PDZD2;TMBIM4;MAFG;ARL6IP5;TLL1;NBN;ARHGEF40
ChEA_2016,P300 27268052 Chip-Seq Bcells Human,29/2000,0.6054793457184178,0.8298645659261945,0,0,0.9625567031926028,0.4829482216164448,CSTB;RTN3;CSE1L;CCDC69;VLDLR;ITGAE;TOB2;RMND5B;SCPEP1;SCP2;SCRN1;ANKS1A;TNPO1;TNS3;HRAS;PAK2;PTRF;HIST1H1C;LYPLA1;H2AFV;DYNLL1;GLB1L;RAB14;EHHADH;EXOC3;STAMBP;CPEB3;RHOQ;ALDH9A1
ChEA_2016,SA1 22415368 ChIP-Seq MEFs Mouse,29/2000,0.6054793457184178,0.8298645659261945,0,0,0.9625567031926028,0.4829482216164448,NPR3;PIK3R1;EHBP1;NIPBL;MEST;SCAI;HEXIM1;NTRK2;ANKRD46;CAV1;NEK7;ANXA11;GTPBP8;VEZF1;MINA;DYNLL1;NPM3;EXT1;ALDH3A2;NELL2;MSRA;RAP2A;ZEB1;WNK1;TCF4;TLL1;STAMBP;KIF20B;MON1B
ChEA_2016,RAC3 21632823 ChIP-Seq H3396 Human,29/2000,0.6054793457184178,0.8298645659261945,0,0,0.9625567031926028,0.4829482216164448,ZFYVE9;CSE1L;SDC3;FAM69A;PPP1R9A;CHRDL1;NSL1;MTDH;LRP6;YY1;LEPROTL1;ZNF329;SPTAN1;MEST;USP8;GSTM2;HSPA4;NCOA3;ST8SIA3;WWP1;NR1D2;VEZF1;COX7A2L;CAPZA1;PIN1;KIF20B;TRIM33;VAMP3;DDR2
ChEA_2016,CBP 21632823 ChIP-Seq H3396 Human,29/2000,0.6054793457184178,0.8298645659261945,0,0,0.9625567031926028,0.4829482216164448,KDM5A;RTN3;PARG;CELF2;KCNA4;CSTF2T;PAPSS2;YY1;COMMD9;TEAD1;HRAS;CEP290;HTATIP2;RRM1;ANXA11;PARVA;NPM3;TJP1;SLC25A16;EXT2;ZEB1;WNK1;SCD;SSPN;KLRF1;NMT2;KIF20B;CPEB3;BMPR1A
ChEA_2016,GATA2 21186366 ChIP-Seq BM-HSCs Mouse,29/2000,0.6054793457184178,0.8298645659261945,0,0,0.9625567031926028,0.4829482216164448,CSTB;ZBTB20;UQCR10;TOB1;EHBP1;STK3;EEA1;SCPEP1;AKAP10;SESN1;PHACTR2;FYN;TNS3;RREB1;RNF130;CEP290;BPTF;HSPA4;HUS1;VEZF1;AES;ALDH3A2;SLC25A16;RAP2A;TMBIM4;NOVA1;ESYT1;CUEDC1;FERMT2
ChEA_2016,GATA6 21074721 ChIP-Seq CACO-2 Mouse,29/2000,0.6054793457184178,0.8298645659261945,0,0,0.9625567031926028,0.4829482216164448,DENND1B;LEPROT;ZFYVE9;SDC3;FAM69A;ZBTB48;CSTF2T;F11R;PAPSS2;NSL1;SCP2;DNAJB4;TPR;SPEN;GSTM3;GSTM1;NEK7;CACYBP;ALDH4A1;TGFBR3;PTP4A2;CAPZA1;PKN2;SYNC;CD46;TRIM33;VAMP3;DDR2;ALDH9A1
ChEA_2016,STAT4 19710469 ChIP-ChIP TH1  Mouse,28/1939,0.6133681948885071,0.8362020315341897,0,0,0.9582525317819436,0.4683841392244136,NFAT5;POP4;HFE;PON2;WASL;AKAP10;PAK2;HIST1H1C;HEXIM1;ATF7IP;NEK7;ATP11B;MINA;LSM4;TPD52L2;TJP1;TGFBR3;EXT2;RAP2A;TMEM33;CAPZA1;GNAQ;TRIM16;SCLY;IL6ST;RHOQ;VAMP3;BMPR1A
ChEA_2016,ESR2 21235772 ChIP-Seq MCF-7 Human,6/424,0.6140036929661424,0.8362020315341897,0,0,0.9414119714871596,0.4591777712907535,GSTM3;PTP4A2;HSPA4;TUFT1;TNS3;SIDT2
ChEA_2016,SOX9 22984422 ChIP-ChIP TESTIS Rat,1/64,0.6204651939509158,0.8422409012361642,0,0,1.042469607686999,0.4975559088465634,RAP2A
ChEA_2016,LMO2 20887958 ChIP-Seq HPC-7 Mouse,25/1741,0.6210864507543412,0.8422409012361642,0,0,0.9527442254714982,0.4537777782581227,HFE;CELF2;PON2;F11R;CLCN3;EHBP1;NSL1;COMMD9;CHL1;SPIN1;RNF130;FBXO9;HIST1H1C;GSTM3;LSM4;SMAD5;TGFBR3;WNK1;GNAQ;DYNLRB1;SYNC;CUEDC1;ZCCHC2;MON1B;SIDT2
ChEA_2016,GBX2 23144817 ChIP-Seq PC3 Human,4/286,0.6244712014238214,0.8450291151181923,0,0,0.9305156220049836,0.4381333411914654,NELL2;NCOA2;SSPN;MYRIP
ChEA_2016,ETS2 20176728 ChIP-ChIP TROPHOBLAST STEM CELLS Mouse,3/215,0.6285638581254903,0.8469631647623131,0,0,0.9285305889079474,0.4311331429400249,EXT2;CNTNAP2;RAP2A
ChEA_2016,STAT5 23275557 ChIP-Seq MAMMARY-EPITHELIUM Mouse,17/1197,0.6276660063474139,0.8469631647623131,0,0,0.9428040965442894,0.4391082653633051,HEXIM1;NEK7;NAGA;PIK3R1;ATP2C1;LSM4;SMAD5;ALDH3A2;AKAP10;COMMD9;EHHADH;FEZ2;PSMC2;PTPN4;TEAD1;RNF130;ALDH9A1
ChEA_2016,TRP63 18441228 ChIP-ChIP KERATINOCYTES Mouse,2/143,0.6350171975695091,0.8538497624824689,0,0,0.9309819601123328,0.4227618850596747,PARVA;TRIM16
ChEA_2016,BCAT 22108803 ChIP-Seq LS180 Human,9/650,0.643316187308658,0.857754916411544,0,0,0.9195844122424692,0.405646099291414,SETX;PCOLCE2;YWHAB;SESN1;SYNC;TNS3;TEAD1;FERMT2;LRP6
ChEA_2016,ETV2 25802403 ChIP-Seq MESCs Mouse,14/1000,0.6431516993117682,0.857754916411544,0,0,0.9290770081845132,0.4100710470131825,SPEN;RTN3;DENND2A;HUS1;UBE3A;DNAJB14;F11R;EPX;DYNC1LI2;CCDC91;PPAT;CDC16;PKN2;PCYOX1
ChEA_2016,ZFP281 18358816 ChIP-ChIP MESCs Mouse,8/578,0.640720463466579,0.857754916411544,0,0,0.919490507089642,0.4093222437961987,CST3;RTN3;UCHL1;HSPA4;USP22;TROVE2;MEST;SLC25A36
ChEA_2016,EGR1 19374776 ChIP-ChIP THP-1 Human,1/68,0.6428014394460059,0.857754916411544,0,0,0.9800329456396945,0.4330955769858401,SMAD3
ChEA_2016,ERA 27197147 Chip-Seq ENDOMETRIOID-ADENOCARCINOMA Human,15/1073,0.6480454735249876,0.8606283981430299,0,0,0.9273704109043877,0.4022881001561954,SCARB1;SMAD3;PIK3R1;CLCN3;TOB1;MTDH;MED13L;EXT1;TGFBR3;CD36;CPEB3;TNS3;RREB1;CUEDC1;VAMP3
ChEA_2016,RUNX1 26923725 Chip-Seq MACROPHAGESS Mouse,1/69,0.6481776772177851,0.8606283981430299,0,0,0.9655715128860908,0.4186625645487559,VAMP3
ChEA_2016,EZH2 23942234 ChIP-Seq MYOBLASTS AND MYOTUBES Mouse,13/935,0.6502690779207647,0.8616065282450133,0,0,0.922528664394174,0.3970277717201246,SCARB1;WRB;PRIM1;AAAS;MED13L;AES;SETX;TGFBR3;RMND5B;CHL1;ACOX1;PHACTR2;PTRF
ChEA_2016,MYCN 21190229 ChIP-Seq SHEP-21N Human,5/373,0.6611928161162065,0.8703522561345123,0,0,0.8903831982313928,0.3683602352861997,INPP4A;NOVA1;GTPBP8;TTK;ATG12
ChEA_2016,GF1 26923725 Chip-Seq HPCs Mouse,20/1432,0.6631860669270693,0.8703522561345123,0,0,0.925131525698098,0.3799512254820743,SCARB1;ANKRD46;SP140;NCOA3;CSTF2T;ATP11B;PHKB;PIK3R1;KTN1;MSRA;ERP44;LASP1;PKN2;TLL1;CPEB3;RREB1;TRIM33;SKAP2;MON1B;VAMP3
ChEA_2016,CEBPA 23403033 ChIP-Seq LIVER Mouse,8/589,0.6614385288730131,0.8703522561345123,0,0,0.9015631999622756,0.3726505342572209,USP8;TMEM33;ZBTB48;EXOC3;UQCR10;RHOQ;FBXO9;MON1B
ChEA_2016,BMI1 19503595 ChIP-Seq MEFsC Mouse,9/661,0.6628725047357119,0.8703522561345123,0,0,0.9035481626715578,0.3715142543527624,GMFB;EBF2;RGS20;NAGA;SERINC3;PTRF;MEST;HIST1H1C;FKTN
ChEA_2016,EGR1 23403033 ChIP-Seq LIVER Mouse,13/944,0.663712019222073,0.8703522561345123,0,0,0.9131726778369518,0.3743158085431975,CSTB;GSTM2;TUFT1;HFE;GTPBP6;WBP1L;ZBTB20;CSTF2T;PIK3R1;SSPN;CPEB3;BPTF;FKTN
ChEA_2016,ZFP57 27257070 Chip-Seq ESCs Mouse,15/1088,0.6689974400762241,0.8732497549136105,0,0,0.9136704762839064,0.3672727311429877,SMAD2;ZFYVE9;POP4;SP140;CELF2;ERAP1;KCNA4;CHRDL1;STK3;MSRA;WNK1;CHL1;TLL1;PPIG;IL6ST
ChEA_2016,TAL1 20887958 ChIP-Seq HPC-7 Mouse,29/2067,0.6770424513268364,0.8732497549136105,0,0,0.927394269035919,0.3617035211799589,KDM5A;LEPROT;F11R;TOB1;NSL1;MTDH;YY1;COMMD9;SESN1;TPR;SCAI;HIST1H1C;HEXIM1;USP8;HSPA4;NCOA3;ERAP1;ATP11B;PHKB;WIPI2;DYNLL1;LSM4;PTP4A2;CAPZA1;SCLY;ZCCHC2;MON1B;DDR2;ALDH9A1
ChEA_2016,FOXA1 25552417 ChIP-Seq VCAP Human,28/2000,0.6791117778664466,0.8732497549136105,0,0,0.9254265600763631,0.3581118936496306,SCARB1;RTN3;PRIM1;VPS4B;WASL;TMEM140;TOB2;CLCN3;SLC4A4;NBN;RNF130;HEXIM1;SMAD2;HSPA4;USP22;ERAP1;WWP1;MED13L;PIAS1;TGFBR3;WNK1;SSPN;ESYT1;CDK13;CPEB3;CD46;IL6ST;SERINC3
ChEA_2016,P63 26484246 Chip-Seq KERATINOCYTES Human,28/2000,0.6791117778664466,0.8732497549136105,0,0,0.9254265600763631,0.3581118936496306,DENND1B;ZFYVE9;CSE1L;FAM69A;F11R;CLCN3;MYL12B;TRAK2;CST3;CCDC91;CD36;UBXN4;HRAS;HTATIP2;HEXIM1;RRM1;GSTM1;SMAD3;ERAP1;PARVA;EXT2;NMT2;KIF20B;SYNC;PTPN4;CUEDC1;VAMP3;BMPR1A
ChEA_2016,NR1H3 23393188 ChIP-Seq ATHEROSCLEROTIC-FOAM Human,8/599,0.67965193189031,0.8732497549136105,0,0,0.8858447488584474,0.3420906323515217,SCRN1;SCD;SESN1;ME1;PHACTR2;VLDLR;ZNF148;CUEDC1
ChEA_2016,CTCF 27219007 Chip-Seq ERYTHROID Human,28/2000,0.6791117778664466,0.8732497549136105,0,0,0.9254265600763631,0.3581118936496306,ZFYVE9;CELF2;SDC3;FAM69A;ZBTB48;CHD4;EEA1;HRAS;SMAD2;GSTM3;USP22;NEK7;ANXA11;NPM3;TGFBR3;EXT2;PTP4A2;SCD;NMT2;PKN2;TRIM16;ESYT1;STAMBP;SYNC;TRIM33;VAMP3;SIDT2;BMPR1A
ChEA_2016,SA1 27219007 Chip-Seq Bcells Human,28/2000,0.6791117778664466,0.8732497549136105,0,0,0.9254265600763631,0.3581118936496306,CSTB;ZFYVE9;CELF2;SDC3;FAM69A;ZBTB48;CSTF2T;NTHL1;FAM63A;HEXIM1;SPEN;GSTM3;GSTM2;MRPL24;ALDH4A1;TJP1;PTP4A2;MAFG;NMT2;PKN2;TRIM16;ESYT1;SYNC;CD46;CUEDC1;TRIM33;VAMP3;SIDT2
ChEA_2016,CTCF 26484167 Chip-Seq Bcells Mouse,28/2000,0.6791117778664466,0.8732497549136105,0,0,0.9254265600763631,0.3581118936496306,RNF14;WRB;SDC3;FAM69A;PIK3R1;AAAS;ATP2C1;TROVE2;SCPEP1;NIPBL;TLK1;TNPO1;BPTF;KLHDC10;MOAP1;NEK7;ERAP1;CACYBP;MINA;NPM3;LSM4;EXT2;MSRA;WNK1;EHHADH;YIPF6;NDUFAF3;KIF20B
ChEA_2016,ESR1 21235772 ChIP-Seq MCF-7 Human,3/228,0.6677041308433671,0.8732497549136105,0,0,0.8742985409652076,0.3531380298750861,PTP4A2;TUFT1;TNS3
ChEA_2016,NANOG 18358816 ChIP-ChIP MESCs Mouse,17/1232,0.6743653941782048,0.8732497549136105,0,0,0.913914699937472,0.3600670262254959,HEXIM1;NQO1;KCNB1;CACYBP;VLDLR;F11R;AAAS;TRAK2;AURKA;CST3;RMND5B;ARL6IP5;CTNNA1;RGS20;IL6ST;GRSF1;SLC25A36
ChEA_2016,CEBPB 23403033 ChIP-Seq LIVER Mouse,5/382,0.6815135217667841,0.8738762093622474,0,0,0.8687227442341411,0.333102342654665,TMEM33;ZBTB48;UQCR10;AAAS;AASS
ChEA_2016,TCF3 18347094 ChIP-ChIP MESCs Mouse,31/2221,0.6928404956162191,0.8866127871467109,0,0,0.9214068679873028,0.3381152915384117,PCOLCE2;NPR3;TMEM140;PPP1R9A;TOB2;AURKA;CST3;YY1;UCHL1;ARL6IP5;SPIN1;PDE8B;TNS3;RREB1;HIST1H1C;MOAP1;SMAD3;AKTIP;EBF2;DYNLL1;ATG12;EXT1;TGFBR3;PTP4A2;PKN2;TCF4;TRIM16;IL6ST;GRSF1;PTPN4;SLC25A36
ChEA_2016,MTF2 20144788 ChIP-Seq MESCs Mouse,42/2981,0.6954950756589325,0.8882226267451426,0,0,0.9283888682276048,0.3371271011252991,GMFB;PON2;CCDC69;SDC3;NPR3;VLDLR;AAAS;SLC4A4;TOB1;SESN1;MLX;ME1;BBX;PHACTR2;RGS20;RREB1;RNF130;PTRF;RAB2A;SPEN;NTRK2;SMAD3;KCNB1;BAD;CAV1;ST8SIA3;EBF2;PARVA;MYRIP;TJP1;TGFBR3;NELL2;ZEB1;TMBIM4;TST;GNAQ;PLSCR4;TLL1;SYNC;SERINC3;CUEDC1;SIDT2
ChEA_2016,VDR 23401126 ChIP-Seq LCL-AND-THP1 Human,3/239,0.6984122381018688,0.8901606882420612,0,0,0.8330765279917822,0.2990292804427601,INPP4A;CHL1;CELF2
ChEA_2016,NANOG 18555785 ChIP-Seq MESCs Mouse,7/542,0.7075984247915033,0.9000651963347922,0,0,0.8558259704634621,0.2960118395777841,TGFBR3;LEPROT;RRM1;WRB;ANXA11;IL6ST;AURKA
ChEA_2016,ERG 21242973 ChIP-ChIP JURKAT Human,4/321,0.7123135638421256,0.9024530410430116,0,0,0.8262852758120897,0.2803065925318926,NTRK2;MAFG;NPR3;MYRIP
ChEA_2016,MYC 18358816 ChIP-ChIP MESCs Mouse,48/3413,0.7122857110514965,0.9024530410430116,0,0,0.9246444491615368,0.3137098259312945,GMFB;PARG;POP4;CSE1L;UBE3A;AAAS;CLCN3;TROVE2;MTDH;AURKA;YY1;RMND5B;BAG5;LEPROTL1;DNAJB4;TPR;SLC39A6;RGS20;NBN;TNPO1;PTRF;MEST;FBXO9;HEXIM1;ATF7IP;NTRK2;RRM1;GSTM1;HSPA4;NEK7;NAGA;NR1D2;MINA;PEX1;WIPI2;NPM3;LSM4;TPD52L2;RAP2A;TMBIM4;TST;RAB14;TMEM33;PSMC2;TCTA;SLC25A36;MON1B;ALDH9A1
ChEA_2016,RAD21 21589869 ChIP-Seq MESCs Mouse,28/2036,0.7150639501457954,0.9041365254328544,0,0,0.9069896883056012,0.3041891942985086,CNTNAP2;POP4;SDC3;QPRT;AAAS;MYL12B;LRP6;SCRN1;RREB1;PTRF;MEST;HTATIP2;KLHDC10;NQO1;NCOA3;DENND2A;ERAP1;ATP11B;MINA;LSM4;ATG12;GNAQ;CDC16;MXRA7;IL6ST;SKAP2;MON1B;SIDT2
ChEA_2016,SOX9 25088423 ChIP-ChIP EMBRYONIC GONADS Mouse,26/1903,0.7213648843961226,0.9102937826903452,0,0,0.9010301420577176,0.2942856247396538,CSTB;CNTNAP2;NPR3;ZBTB48;VLDLR;TMEM140;SLC4A4;NSL1;CST3;NTHL1;MLX;BBX;RGS20;RREB1;HEXIM1;HSPA4;BAD;ST8SIA3;TPD52L2;AES;SLC25A16;EXT2;EHHADH;FEZ2;SYNC;RHOQ
ChEA_2016,REST 19997604 ChIP-ChIP NEURONS Mouse,29/2118,0.7267662931855654,0.915293787061425,0,0,0.9021407159978732,0.2879184986923565,LEPROT;RNF14;CSE1L;HFE;TOB1;LASP1;MLX;FYN;RREB1;RNF130;PAK2;PTRF;TRPM3;HIST1H1C;HEXIM1;SMAD2;USP8;NEK7;CACYBP;WIPI2;TJP1;SLC25A16;TMEM33;NMT2;FBXL5;SERINC3;PTPN4;CUEDC1;SIDT2
ChEA_2016,SUZ12 18692474 ChIP-Seq MEFs Mouse,15/1135,0.730036107106689,0.9175947907507,0,0,0.8731203007518797,0.2747371551593353,NTRK2;CAV1;ST8SIA3;NPR3;EBF2;PARVA;VLDLR;SLC4A4;TGFBR3;NELL2;RGS20;TLL1;RREB1;RNF130;PTRF
ChEA_2016,SMC3 22415368 ChIP-Seq MEFs Mouse,27/2000,0.7469691595848144,0.9296915567435262,0,0,0.8886060720830108,0.2592342760387893,POP4;NPR3;PIK3R1;SLC4A4;LRP6;TLK1;SCAI;BPTF;KLHDC10;SPEN;NTRK2;SMAD3;ANKRD46;DENND2A;ERAP1;CACYBP;MINA;NPM3;EXT1;TGFBR3;DYNC1LI2;WNK1;CDC16;TLL1;KIF20B;CDK13;RHOQ
ChEA_2016,KDM2B 26808549 Chip-Seq K562 Human,27/2000,0.7469691595848144,0.9296915567435262,0,0,0.8886060720830108,0.2592342760387893,LEPROT;TUFT1;SDC3;PIK3R1;AAAS;TOB1;SESN1;MLX;PHACTR2;TEAD1;SPTAN1;RNF130;SPEN;NCOA2;SMAD3;NEK7;ANXA11;CACYBP;VEZF1;ALDH4A1;TGFBR3;PTP4A2;MXRA7;SYNC;TRIM33;VAMP3;ALDH9A1
ChEA_2016,CTNNB1 20615089 ChIP-ChIP FETAL BRAIN Human,8/637,0.7431926004278738,0.9296915567435262,0,0,0.8306727355881264,0.2465437077112021,PARG;CAPZA1;SDC3;TCTA;DYNLRB1;WIPI2;TMEM140;ATG12
ChEA_2016,CEBPB 22108803 ChIP-Seq LS180 Human,27/2000,0.7469691595848144,0.9296915567435262,0,0,0.8886060720830108,0.2592342760387893,CLIC5;CCDC69;FAM69A;TMEM140;HIGD1A;PAPSS2;MTDH;LRP6;SCP2;LEPROTL1;FYN;TEAD1;PTRF;GSTM3;ERAP1;EBF2;DNAJB14;WIPI2;MED13L;SETX;ALDH4A1;TCF4;ESYT1;STAMBP;CPEB3;SYNC;TRIM33
ChEA_2016,RING1B 27294783 Chip-Seq ESCs Mouse,27/2000,0.7469691595848144,0.9296915567435262,0,0,0.8886060720830108,0.2592342760387893,NPR3;AAAS;PCSK5;RMND5B;KCNV2;BBX;RGS20;FYN;UBXN4;PTRF;MEST;PLA2G12A;KCNB1;CAV1;NEK7;EBF2;VEZF1;EXT1;SETX;NELL2;RAP2A;NOVA1;ESYT1;CD46;IL6ST;ZCCHC2;ALDH9A1
ChEA_2016,VDR 24787735 ChIP-Seq THP-1 Human,10/805,0.7714934992166398,0.9583395810581696,0,0,0.8199956625460855,0.2127290421152025,EXT1;CST3;SCARB1;KCNV2;SSPN;RGS20;VLDLR;TNS3;SLC25A36;PIAS1
